,cellular_classification,sex_ontology_term_id,tissue_ontology_term_id,assay_ontology_term_id,disease_ontology_term_id,cell_type_ontology_term_id,self_reported_ethnicity_ontology_term_id,development_stage_ontology_term_id,organism_ontology_term_id,is_primary_data,donor_id,suspension_type,tissue_type,cell_type,assay,disease,organism,sex,tissue,self_reported_ethnicity,development_stage,observation_joinid,source,predicted_labels,over_clustering,majority_voting,conf_score,hra_prediction,Organ_Level,Organ_ID,Annotation_Label_ID,CL_Label,clid,match_type,gene_expr
D31.6_56,alpha,PATO:0000384,UBERON:0001264,EFO:0010010,PATO:0000461,CL:0000171,unknown,HsapDv:0000153,NCBITaxon:9606,True,D31,cell,tissue,pancreatic A cell,CEL-seq2,normal,Homo sapiens,male,pancreas,unknown,59-year-old human stage,^#vtqF-Bch,cbaf2a53-1185-4056-a1e2-9fe26128eda5,alpha_MHC II,22,alpha_MHC II,0.0013007817077211267,alpha_MHC II,Adult_Human_PancreaticIslet_pkl,UBERON:0001264,CT:0000452,pancreatic A cell:MHC II,CL:0000171,skos:narrowMatch,"[{""gene_id"": ""HGNC:4191"", ""gene_label"": ""GCG"", ""ensembl_id"": ""ENSG00000115263"", ""mean_gene_expr_value"": 4.614938259124756}, {""gene_id"": ""HGNC:14359"", ""gene_label"": ""IRX2"", ""ensembl_id"": ""ENSG00000170561"", ""mean_gene_expr_value"": 0.5333553552627563}, {""gene_id"": ""HGNC:9286"", ""gene_label"": ""PPP1R1A"", ""ensembl_id"": ""ENSG00000135447"", ""mean_gene_expr_value"": 1.152092695236206}, {""gene_id"": ""HGNC:17171"", ""gene_label"": ""LOXL4"", ""ensembl_id"": ""ENSG00000138131"", ""mean_gene_expr_value"": 0.7041059732437134}, {""gene_id"": ""HGNC:6408"", ""gene_label"": ""MAFB"", ""ensembl_id"": ""ENSG00000204103"", ""mean_gene_expr_value"": 1.4211359024047852}, {""gene_id"": ""HGNC:3357"", ""gene_label"": ""ENPP2"", ""ensembl_id"": ""ENSG00000136960"", ""mean_gene_expr_value"": 0.9175483584403992}, {""gene_id"": ""HGNC:11060"", ""gene_label"": ""SLC7A2"", ""ensembl_id"": ""ENSG00000003989"", ""mean_gene_expr_value"": 1.725969910621643}, {""gene_id"": ""HGNC:28906"", ""gene_label"": ""G6PC2"", ""ensembl_id"": ""ENSG00000152254"", ""mean_gene_expr_value"": 1.542831301689148}, {""gene_id"": ""HGNC:17175"", ""gene_label"": ""PLCE1"", ""ensembl_id"": ""ENSG00000138193"", ""mean_gene_expr_value"": 0.46539604663848877}, {""gene_id"": ""HGNC:12405"", ""gene_label"": ""TTR"", ""ensembl_id"": ""ENSG00000118271"", ""mean_gene_expr_value"": 4.534958839416504}]"
D31.6_57,duct,PATO:0000384,UBERON:0001264,EFO:0010010,PATO:0000461,CL:0002079,unknown,HsapDv:0000153,NCBITaxon:9606,True,D31,cell,tissue,pancreatic ductal cell,CEL-seq2,normal,Homo sapiens,male,pancreas,unknown,59-year-old human stage,2mhXQX|&|c,cbaf2a53-1185-4056-a1e2-9fe26128eda5,alpha_immature,4,alpha_immature,0.09259748209206643,alpha_immature,Adult_Human_PancreaticIslet_pkl,UBERON:0001264,CT:0000453,pancreatic A cell:immature,CL:0000171,skos:narrowMatch,"[{""gene_id"": ""HGNC:4191"", ""gene_label"": ""GCG"", ""ensembl_id"": ""ENSG00000115263"", ""mean_gene_expr_value"": 4.614938259124756}, {""gene_id"": ""HGNC:14359"", ""gene_label"": ""IRX2"", ""ensembl_id"": ""ENSG00000170561"", ""mean_gene_expr_value"": 0.5333553552627563}, {""gene_id"": ""HGNC:9286"", ""gene_label"": ""PPP1R1A"", ""ensembl_id"": ""ENSG00000135447"", ""mean_gene_expr_value"": 1.152092695236206}, {""gene_id"": ""HGNC:17171"", ""gene_label"": ""LOXL4"", ""ensembl_id"": ""ENSG00000138131"", ""mean_gene_expr_value"": 0.7041059732437134}, {""gene_id"": ""HGNC:6408"", ""gene_label"": ""MAFB"", ""ensembl_id"": ""ENSG00000204103"", ""mean_gene_expr_value"": 1.4211359024047852}, {""gene_id"": ""HGNC:3357"", ""gene_label"": ""ENPP2"", ""ensembl_id"": ""ENSG00000136960"", ""mean_gene_expr_value"": 0.9175483584403992}, {""gene_id"": ""HGNC:11060"", ""gene_label"": ""SLC7A2"", ""ensembl_id"": ""ENSG00000003989"", ""mean_gene_expr_value"": 1.725969910621643}, {""gene_id"": ""HGNC:28906"", ""gene_label"": ""G6PC2"", ""ensembl_id"": ""ENSG00000152254"", ""mean_gene_expr_value"": 1.542831301689148}, {""gene_id"": ""HGNC:17175"", ""gene_label"": ""PLCE1"", ""ensembl_id"": ""ENSG00000138193"", ""mean_gene_expr_value"": 0.46539604663848877}, {""gene_id"": ""HGNC:12405"", ""gene_label"": ""TTR"", ""ensembl_id"": ""ENSG00000118271"", ""mean_gene_expr_value"": 4.534958839416504}]"
D31.6_58,beta,PATO:0000384,UBERON:0001264,EFO:0010010,PATO:0000461,CL:0000169,unknown,HsapDv:0000153,NCBITaxon:9606,True,D31,cell,tissue,type B pancreatic cell,CEL-seq2,normal,Homo sapiens,male,pancreas,unknown,59-year-old human stage,W+tNC+P6>Q,cbaf2a53-1185-4056-a1e2-9fe26128eda5,beta_MHC/autoantigen,10,beta_MHC/autoantigen,0.00011965420687848948,beta_MHC/autoantigen,Adult_Human_PancreaticIslet_pkl,UBERON:0001264,CT:0000456,type B pancreatic cell:MHCII presenting,CL:0000171,skos:narrowMatch,"[{""gene_id"": ""HGNC:4191"", ""gene_label"": ""GCG"", ""ensembl_id"": ""ENSG00000115263"", ""mean_gene_expr_value"": 4.614938259124756}, {""gene_id"": ""HGNC:14359"", ""gene_label"": ""IRX2"", ""ensembl_id"": ""ENSG00000170561"", ""mean_gene_expr_value"": 0.5333553552627563}, {""gene_id"": ""HGNC:9286"", ""gene_label"": ""PPP1R1A"", ""ensembl_id"": ""ENSG00000135447"", ""mean_gene_expr_value"": 1.152092695236206}, {""gene_id"": ""HGNC:17171"", ""gene_label"": ""LOXL4"", ""ensembl_id"": ""ENSG00000138131"", ""mean_gene_expr_value"": 0.7041059732437134}, {""gene_id"": ""HGNC:6408"", ""gene_label"": ""MAFB"", ""ensembl_id"": ""ENSG00000204103"", ""mean_gene_expr_value"": 1.4211359024047852}, {""gene_id"": ""HGNC:3357"", ""gene_label"": ""ENPP2"", ""ensembl_id"": ""ENSG00000136960"", ""mean_gene_expr_value"": 0.9175483584403992}, {""gene_id"": ""HGNC:11060"", ""gene_label"": ""SLC7A2"", ""ensembl_id"": ""ENSG00000003989"", ""mean_gene_expr_value"": 1.725969910621643}, {""gene_id"": ""HGNC:28906"", ""gene_label"": ""G6PC2"", ""ensembl_id"": ""ENSG00000152254"", ""mean_gene_expr_value"": 1.542831301689148}, {""gene_id"": ""HGNC:17175"", ""gene_label"": ""PLCE1"", ""ensembl_id"": ""ENSG00000138193"", ""mean_gene_expr_value"": 0.46539604663848877}, {""gene_id"": ""HGNC:12405"", ""gene_label"": ""TTR"", ""ensembl_id"": ""ENSG00000118271"", ""mean_gene_expr_value"": 4.534958839416504}]"
D31.6_59,alpha,PATO:0000384,UBERON:0001264,EFO:0010010,PATO:0000461,CL:0000171,unknown,HsapDv:0000153,NCBITaxon:9606,True,D31,cell,tissue,pancreatic A cell,CEL-seq2,normal,Homo sapiens,male,pancreas,unknown,59-year-old human stage,Co%V|_b|{s,cbaf2a53-1185-4056-a1e2-9fe26128eda5,delta,15,alpha_MHC II,0.0011044534025580971,delta,Adult_Human_PancreaticIslet_pkl,UBERON:0001264,CT:0000462,pancreatic D cell,CL:0000173,skos:exactMatch,"[{""gene_id"": ""HGNC:11329"", ""gene_label"": ""SST"", ""ensembl_id"": ""ENSG00000157005"", ""mean_gene_expr_value"": 4.11848258972168}, {""gene_id"": ""HGNC:13447"", ""gene_label"": ""SLC38A1"", ""ensembl_id"": ""ENSG00000111371"", ""mean_gene_expr_value"": 0.5654918551445007}, {""gene_id"": ""HGNC:4901"", ""gene_label"": ""HHEX"", ""ensembl_id"": ""ENSG00000152804"", ""mean_gene_expr_value"": 0.19265581667423248}, {""gene_id"": ""HGNC:6554"", ""gene_label"": ""LEPR"", ""ensembl_id"": ""ENSG00000116678"", ""mean_gene_expr_value"": 0.23652367293834686}, {""gene_id"": ""HGNC:19097"", ""gene_label"": ""RBPMS"", ""ensembl_id"": ""ENSG00000157110"", ""mean_gene_expr_value"": 0.6419260501861572}, {""gene_id"": ""HGNC:3595"", ""gene_label"": ""FAT1"", ""ensembl_id"": ""ENSG00000083857"", ""mean_gene_expr_value"": 0.6204237937927246}, {""gene_id"": ""HGNC:9922"", ""gene_label"": ""RBP4"", ""ensembl_id"": ""ENSG00000138207"", ""mean_gene_expr_value"": 1.6463240385055542}, {""gene_id"": ""HGNC:6142"", ""gene_label"": ""ITGA6"", ""ensembl_id"": ""ENSG00000091409"", ""mean_gene_expr_value"": 0.4258449077606201}, {""gene_id"": ""HGNC:14107"", ""gene_label"": ""PMEPA1"", ""ensembl_id"": ""ENSG00000124225"", ""mean_gene_expr_value"": 0.8919343948364258}, {""gene_id"": ""HGNC:1107"", ""gene_label"": ""ZFP36L1"", ""ensembl_id"": ""ENSG00000185650"", ""mean_gene_expr_value"": 1.3888696432113647}]"
D31.6_60,beta,PATO:0000384,UBERON:0001264,EFO:0010010,PATO:0000461,CL:0000169,unknown,HsapDv:0000153,NCBITaxon:9606,True,D31,cell,tissue,type B pancreatic cell,CEL-seq2,normal,Homo sapiens,male,pancreas,unknown,59-year-old human stage,GRD#1Hxpqm,cbaf2a53-1185-4056-a1e2-9fe26128eda5,beta_stress I,1,beta_MHC/autoantigen,0.0005643122904146051,beta_stress I,Adult_Human_PancreaticIslet_pkl,UBERON:0001264,CT:0000460,type B pancreatic cell:stress I,CL:0000171,skos:narrowMatch,"[{""gene_id"": ""HGNC:4191"", ""gene_label"": ""GCG"", ""ensembl_id"": ""ENSG00000115263"", ""mean_gene_expr_value"": 4.614938259124756}, {""gene_id"": ""HGNC:14359"", ""gene_label"": ""IRX2"", ""ensembl_id"": ""ENSG00000170561"", ""mean_gene_expr_value"": 0.5333553552627563}, {""gene_id"": ""HGNC:9286"", ""gene_label"": ""PPP1R1A"", ""ensembl_id"": ""ENSG00000135447"", ""mean_gene_expr_value"": 1.152092695236206}, {""gene_id"": ""HGNC:17171"", ""gene_label"": ""LOXL4"", ""ensembl_id"": ""ENSG00000138131"", ""mean_gene_expr_value"": 0.7041059732437134}, {""gene_id"": ""HGNC:6408"", ""gene_label"": ""MAFB"", ""ensembl_id"": ""ENSG00000204103"", ""mean_gene_expr_value"": 1.4211359024047852}, {""gene_id"": ""HGNC:3357"", ""gene_label"": ""ENPP2"", ""ensembl_id"": ""ENSG00000136960"", ""mean_gene_expr_value"": 0.9175483584403992}, {""gene_id"": ""HGNC:11060"", ""gene_label"": ""SLC7A2"", ""ensembl_id"": ""ENSG00000003989"", ""mean_gene_expr_value"": 1.725969910621643}, {""gene_id"": ""HGNC:28906"", ""gene_label"": ""G6PC2"", ""ensembl_id"": ""ENSG00000152254"", ""mean_gene_expr_value"": 1.542831301689148}, {""gene_id"": ""HGNC:17175"", ""gene_label"": ""PLCE1"", ""ensembl_id"": ""ENSG00000138193"", ""mean_gene_expr_value"": 0.46539604663848877}, {""gene_id"": ""HGNC:12405"", ""gene_label"": ""TTR"", ""ensembl_id"": ""ENSG00000118271"", ""mean_gene_expr_value"": 4.534958839416504}]"
D31.6_61,acinar,PATO:0000384,UBERON:0001264,EFO:0010010,PATO:0000461,CL:0002064,unknown,HsapDv:0000153,NCBITaxon:9606,True,D31,cell,tissue,pancreatic acinar cell,CEL-seq2,normal,Homo sapiens,male,pancreas,unknown,59-year-old human stage,6vE$%Xjc^<,cbaf2a53-1185-4056-a1e2-9fe26128eda5,alpha_immature,4,alpha_immature,0.7225709658850378,alpha_immature,Adult_Human_PancreaticIslet_pkl,UBERON:0001264,CT:0000453,pancreatic A cell:immature,CL:0000171,skos:narrowMatch,"[{""gene_id"": ""HGNC:4191"", ""gene_label"": ""GCG"", ""ensembl_id"": ""ENSG00000115263"", ""mean_gene_expr_value"": 4.614938259124756}, {""gene_id"": ""HGNC:14359"", ""gene_label"": ""IRX2"", ""ensembl_id"": ""ENSG00000170561"", ""mean_gene_expr_value"": 0.5333553552627563}, {""gene_id"": ""HGNC:9286"", ""gene_label"": ""PPP1R1A"", ""ensembl_id"": ""ENSG00000135447"", ""mean_gene_expr_value"": 1.152092695236206}, {""gene_id"": ""HGNC:17171"", ""gene_label"": ""LOXL4"", ""ensembl_id"": ""ENSG00000138131"", ""mean_gene_expr_value"": 0.7041059732437134}, {""gene_id"": ""HGNC:6408"", ""gene_label"": ""MAFB"", ""ensembl_id"": ""ENSG00000204103"", ""mean_gene_expr_value"": 1.4211359024047852}, {""gene_id"": ""HGNC:3357"", ""gene_label"": ""ENPP2"", ""ensembl_id"": ""ENSG00000136960"", ""mean_gene_expr_value"": 0.9175483584403992}, {""gene_id"": ""HGNC:11060"", ""gene_label"": ""SLC7A2"", ""ensembl_id"": ""ENSG00000003989"", ""mean_gene_expr_value"": 1.725969910621643}, {""gene_id"": ""HGNC:28906"", ""gene_label"": ""G6PC2"", ""ensembl_id"": ""ENSG00000152254"", ""mean_gene_expr_value"": 1.542831301689148}, {""gene_id"": ""HGNC:17175"", ""gene_label"": ""PLCE1"", ""ensembl_id"": ""ENSG00000138193"", ""mean_gene_expr_value"": 0.46539604663848877}, {""gene_id"": ""HGNC:12405"", ""gene_label"": ""TTR"", ""ensembl_id"": ""ENSG00000118271"", ""mean_gene_expr_value"": 4.534958839416504}]"
D31.6_62,acinar,PATO:0000384,UBERON:0001264,EFO:0010010,PATO:0000461,CL:0002064,unknown,HsapDv:0000153,NCBITaxon:9606,True,D31,cell,tissue,pancreatic acinar cell,CEL-seq2,normal,Homo sapiens,male,pancreas,unknown,59-year-old human stage,l8P(h;bai%,cbaf2a53-1185-4056-a1e2-9fe26128eda5,delta,7,alpha_immature,0.012098399077353375,delta,Adult_Human_PancreaticIslet_pkl,UBERON:0001264,CT:0000462,pancreatic D cell,CL:0000173,skos:exactMatch,"[{""gene_id"": ""HGNC:11329"", ""gene_label"": ""SST"", ""ensembl_id"": ""ENSG00000157005"", ""mean_gene_expr_value"": 4.11848258972168}, {""gene_id"": ""HGNC:13447"", ""gene_label"": ""SLC38A1"", ""ensembl_id"": ""ENSG00000111371"", ""mean_gene_expr_value"": 0.5654918551445007}, {""gene_id"": ""HGNC:4901"", ""gene_label"": ""HHEX"", ""ensembl_id"": ""ENSG00000152804"", ""mean_gene_expr_value"": 0.19265581667423248}, {""gene_id"": ""HGNC:6554"", ""gene_label"": ""LEPR"", ""ensembl_id"": ""ENSG00000116678"", ""mean_gene_expr_value"": 0.23652367293834686}, {""gene_id"": ""HGNC:19097"", ""gene_label"": ""RBPMS"", ""ensembl_id"": ""ENSG00000157110"", ""mean_gene_expr_value"": 0.6419260501861572}, {""gene_id"": ""HGNC:3595"", ""gene_label"": ""FAT1"", ""ensembl_id"": ""ENSG00000083857"", ""mean_gene_expr_value"": 0.6204237937927246}, {""gene_id"": ""HGNC:9922"", ""gene_label"": ""RBP4"", ""ensembl_id"": ""ENSG00000138207"", ""mean_gene_expr_value"": 1.6463240385055542}, {""gene_id"": ""HGNC:6142"", ""gene_label"": ""ITGA6"", ""ensembl_id"": ""ENSG00000091409"", ""mean_gene_expr_value"": 0.4258449077606201}, {""gene_id"": ""HGNC:14107"", ""gene_label"": ""PMEPA1"", ""ensembl_id"": ""ENSG00000124225"", ""mean_gene_expr_value"": 0.8919343948364258}, {""gene_id"": ""HGNC:1107"", ""gene_label"": ""ZFP36L1"", ""ensembl_id"": ""ENSG00000185650"", ""mean_gene_expr_value"": 1.3888696432113647}]"
D31.6_63,alpha,PATO:0000384,UBERON:0001264,EFO:0010010,PATO:0000461,CL:0000171,unknown,HsapDv:0000153,NCBITaxon:9606,True,D31,cell,tissue,pancreatic A cell,CEL-seq2,normal,Homo sapiens,male,pancreas,unknown,59-year-old human stage,JDHv?A0gqe,cbaf2a53-1185-4056-a1e2-9fe26128eda5,alpha_MHC II,14,alpha_MHC II,0.00022267761264377182,alpha_MHC II,Adult_Human_PancreaticIslet_pkl,UBERON:0001264,CT:0000452,pancreatic A cell:MHC II,CL:0000171,skos:narrowMatch,"[{""gene_id"": ""HGNC:4191"", ""gene_label"": ""GCG"", ""ensembl_id"": ""ENSG00000115263"", ""mean_gene_expr_value"": 4.614938259124756}, {""gene_id"": ""HGNC:14359"", ""gene_label"": ""IRX2"", ""ensembl_id"": ""ENSG00000170561"", ""mean_gene_expr_value"": 0.5333553552627563}, {""gene_id"": ""HGNC:9286"", ""gene_label"": ""PPP1R1A"", ""ensembl_id"": ""ENSG00000135447"", ""mean_gene_expr_value"": 1.152092695236206}, {""gene_id"": ""HGNC:17171"", ""gene_label"": ""LOXL4"", ""ensembl_id"": ""ENSG00000138131"", ""mean_gene_expr_value"": 0.7041059732437134}, {""gene_id"": ""HGNC:6408"", ""gene_label"": ""MAFB"", ""ensembl_id"": ""ENSG00000204103"", ""mean_gene_expr_value"": 1.4211359024047852}, {""gene_id"": ""HGNC:3357"", ""gene_label"": ""ENPP2"", ""ensembl_id"": ""ENSG00000136960"", ""mean_gene_expr_value"": 0.9175483584403992}, {""gene_id"": ""HGNC:11060"", ""gene_label"": ""SLC7A2"", ""ensembl_id"": ""ENSG00000003989"", ""mean_gene_expr_value"": 1.725969910621643}, {""gene_id"": ""HGNC:28906"", ""gene_label"": ""G6PC2"", ""ensembl_id"": ""ENSG00000152254"", ""mean_gene_expr_value"": 1.542831301689148}, {""gene_id"": ""HGNC:17175"", ""gene_label"": ""PLCE1"", ""ensembl_id"": ""ENSG00000138193"", ""mean_gene_expr_value"": 0.46539604663848877}, {""gene_id"": ""HGNC:12405"", ""gene_label"": ""TTR"", ""ensembl_id"": ""ENSG00000118271"", ""mean_gene_expr_value"": 4.534958839416504}]"
D31.6_64,alpha,PATO:0000384,UBERON:0001264,EFO:0010010,PATO:0000461,CL:0000171,unknown,HsapDv:0000153,NCBITaxon:9606,True,D31,cell,tissue,pancreatic A cell,CEL-seq2,normal,Homo sapiens,male,pancreas,unknown,59-year-old human stage,%r>}P>0xme,cbaf2a53-1185-4056-a1e2-9fe26128eda5,alpha_MHC II,12,alpha_MHC II,0.020326876514044842,alpha_MHC II,Adult_Human_PancreaticIslet_pkl,UBERON:0001264,CT:0000452,pancreatic A cell:MHC II,CL:0000171,skos:narrowMatch,"[{""gene_id"": ""HGNC:4191"", ""gene_label"": ""GCG"", ""ensembl_id"": ""ENSG00000115263"", ""mean_gene_expr_value"": 4.614938259124756}, {""gene_id"": ""HGNC:14359"", ""gene_label"": ""IRX2"", ""ensembl_id"": ""ENSG00000170561"", ""mean_gene_expr_value"": 0.5333553552627563}, {""gene_id"": ""HGNC:9286"", ""gene_label"": ""PPP1R1A"", ""ensembl_id"": ""ENSG00000135447"", ""mean_gene_expr_value"": 1.152092695236206}, {""gene_id"": ""HGNC:17171"", ""gene_label"": ""LOXL4"", ""ensembl_id"": ""ENSG00000138131"", ""mean_gene_expr_value"": 0.7041059732437134}, {""gene_id"": ""HGNC:6408"", ""gene_label"": ""MAFB"", ""ensembl_id"": ""ENSG00000204103"", ""mean_gene_expr_value"": 1.4211359024047852}, {""gene_id"": ""HGNC:3357"", ""gene_label"": ""ENPP2"", ""ensembl_id"": ""ENSG00000136960"", ""mean_gene_expr_value"": 0.9175483584403992}, {""gene_id"": ""HGNC:11060"", ""gene_label"": ""SLC7A2"", ""ensembl_id"": ""ENSG00000003989"", ""mean_gene_expr_value"": 1.725969910621643}, {""gene_id"": ""HGNC:28906"", ""gene_label"": ""G6PC2"", ""ensembl_id"": ""ENSG00000152254"", ""mean_gene_expr_value"": 1.542831301689148}, {""gene_id"": ""HGNC:17175"", ""gene_label"": ""PLCE1"", ""ensembl_id"": ""ENSG00000138193"", ""mean_gene_expr_value"": 0.46539604663848877}, {""gene_id"": ""HGNC:12405"", ""gene_label"": ""TTR"", ""ensembl_id"": ""ENSG00000118271"", ""mean_gene_expr_value"": 4.534958839416504}]"
D31.6_65,beta,PATO:0000384,UBERON:0001264,EFO:0010010,PATO:0000461,CL:0000169,unknown,HsapDv:0000153,NCBITaxon:9606,True,D31,cell,tissue,type B pancreatic cell,CEL-seq2,normal,Homo sapiens,male,pancreas,unknown,59-year-old human stage,m2mSBz#(xO,cbaf2a53-1185-4056-a1e2-9fe26128eda5,beta_MHC/autoantigen,10,beta_MHC/autoantigen,1.6157117445645126e-05,beta_MHC/autoantigen,Adult_Human_PancreaticIslet_pkl,UBERON:0001264,CT:0000456,type B pancreatic cell:MHCII presenting,CL:0000171,skos:narrowMatch,"[{""gene_id"": ""HGNC:4191"", ""gene_label"": ""GCG"", ""ensembl_id"": ""ENSG00000115263"", ""mean_gene_expr_value"": 4.614938259124756}, {""gene_id"": ""HGNC:14359"", ""gene_label"": ""IRX2"", ""ensembl_id"": ""ENSG00000170561"", ""mean_gene_expr_value"": 0.5333553552627563}, {""gene_id"": ""HGNC:9286"", ""gene_label"": ""PPP1R1A"", ""ensembl_id"": ""ENSG00000135447"", ""mean_gene_expr_value"": 1.152092695236206}, {""gene_id"": ""HGNC:17171"", ""gene_label"": ""LOXL4"", ""ensembl_id"": ""ENSG00000138131"", ""mean_gene_expr_value"": 0.7041059732437134}, {""gene_id"": ""HGNC:6408"", ""gene_label"": ""MAFB"", ""ensembl_id"": ""ENSG00000204103"", ""mean_gene_expr_value"": 1.4211359024047852}, {""gene_id"": ""HGNC:3357"", ""gene_label"": ""ENPP2"", ""ensembl_id"": ""ENSG00000136960"", ""mean_gene_expr_value"": 0.9175483584403992}, {""gene_id"": ""HGNC:11060"", ""gene_label"": ""SLC7A2"", ""ensembl_id"": ""ENSG00000003989"", ""mean_gene_expr_value"": 1.725969910621643}, {""gene_id"": ""HGNC:28906"", ""gene_label"": ""G6PC2"", ""ensembl_id"": ""ENSG00000152254"", ""mean_gene_expr_value"": 1.542831301689148}, {""gene_id"": ""HGNC:17175"", ""gene_label"": ""PLCE1"", ""ensembl_id"": ""ENSG00000138193"", ""mean_gene_expr_value"": 0.46539604663848877}, {""gene_id"": ""HGNC:12405"", ""gene_label"": ""TTR"", ""ensembl_id"": ""ENSG00000118271"", ""mean_gene_expr_value"": 4.534958839416504}]"
D31.6_66,acinar,PATO:0000384,UBERON:0001264,EFO:0010010,PATO:0000461,CL:0002064,unknown,HsapDv:0000153,NCBITaxon:9606,True,D31,cell,tissue,pancreatic acinar cell,CEL-seq2,normal,Homo sapiens,male,pancreas,unknown,59-year-old human stage,1<7N7;iPez,cbaf2a53-1185-4056-a1e2-9fe26128eda5,beta_stress II,8,delta,0.019180328576546744,beta_stress II,Adult_Human_PancreaticIslet_pkl,UBERON:0001264,CT:0000461,type B pancreatic cell:stress II,CL:0000171,skos:narrowMatch,"[{""gene_id"": ""HGNC:4191"", ""gene_label"": ""GCG"", ""ensembl_id"": ""ENSG00000115263"", ""mean_gene_expr_value"": 4.614938259124756}, {""gene_id"": ""HGNC:14359"", ""gene_label"": ""IRX2"", ""ensembl_id"": ""ENSG00000170561"", ""mean_gene_expr_value"": 0.5333553552627563}, {""gene_id"": ""HGNC:9286"", ""gene_label"": ""PPP1R1A"", ""ensembl_id"": ""ENSG00000135447"", ""mean_gene_expr_value"": 1.152092695236206}, {""gene_id"": ""HGNC:17171"", ""gene_label"": ""LOXL4"", ""ensembl_id"": ""ENSG00000138131"", ""mean_gene_expr_value"": 0.7041059732437134}, {""gene_id"": ""HGNC:6408"", ""gene_label"": ""MAFB"", ""ensembl_id"": ""ENSG00000204103"", ""mean_gene_expr_value"": 1.4211359024047852}, {""gene_id"": ""HGNC:3357"", ""gene_label"": ""ENPP2"", ""ensembl_id"": ""ENSG00000136960"", ""mean_gene_expr_value"": 0.9175483584403992}, {""gene_id"": ""HGNC:11060"", ""gene_label"": ""SLC7A2"", ""ensembl_id"": ""ENSG00000003989"", ""mean_gene_expr_value"": 1.725969910621643}, {""gene_id"": ""HGNC:28906"", ""gene_label"": ""G6PC2"", ""ensembl_id"": ""ENSG00000152254"", ""mean_gene_expr_value"": 1.542831301689148}, {""gene_id"": ""HGNC:17175"", ""gene_label"": ""PLCE1"", ""ensembl_id"": ""ENSG00000138193"", ""mean_gene_expr_value"": 0.46539604663848877}, {""gene_id"": ""HGNC:12405"", ""gene_label"": ""TTR"", ""ensembl_id"": ""ENSG00000118271"", ""mean_gene_expr_value"": 4.534958839416504}]"
D31.6_67,beta,PATO:0000384,UBERON:0001264,EFO:0010010,PATO:0000461,CL:0000169,unknown,HsapDv:0000153,NCBITaxon:9606,True,D31,cell,tissue,type B pancreatic cell,CEL-seq2,normal,Homo sapiens,male,pancreas,unknown,59-year-old human stage,HLC!>lDoB>,cbaf2a53-1185-4056-a1e2-9fe26128eda5,beta_MHC/autoantigen,1,beta_MHC/autoantigen,0.005030080151381503,beta_MHC/autoantigen,Adult_Human_PancreaticIslet_pkl,UBERON:0001264,CT:0000456,type B pancreatic cell:MHCII presenting,CL:0000171,skos:narrowMatch,"[{""gene_id"": ""HGNC:4191"", ""gene_label"": ""GCG"", ""ensembl_id"": ""ENSG00000115263"", ""mean_gene_expr_value"": 4.614938259124756}, {""gene_id"": ""HGNC:14359"", ""gene_label"": ""IRX2"", ""ensembl_id"": ""ENSG00000170561"", ""mean_gene_expr_value"": 0.5333553552627563}, {""gene_id"": ""HGNC:9286"", ""gene_label"": ""PPP1R1A"", ""ensembl_id"": ""ENSG00000135447"", ""mean_gene_expr_value"": 1.152092695236206}, {""gene_id"": ""HGNC:17171"", ""gene_label"": ""LOXL4"", ""ensembl_id"": ""ENSG00000138131"", ""mean_gene_expr_value"": 0.7041059732437134}, {""gene_id"": ""HGNC:6408"", ""gene_label"": ""MAFB"", ""ensembl_id"": ""ENSG00000204103"", ""mean_gene_expr_value"": 1.4211359024047852}, {""gene_id"": ""HGNC:3357"", ""gene_label"": ""ENPP2"", ""ensembl_id"": ""ENSG00000136960"", ""mean_gene_expr_value"": 0.9175483584403992}, {""gene_id"": ""HGNC:11060"", ""gene_label"": ""SLC7A2"", ""ensembl_id"": ""ENSG00000003989"", ""mean_gene_expr_value"": 1.725969910621643}, {""gene_id"": ""HGNC:28906"", ""gene_label"": ""G6PC2"", ""ensembl_id"": ""ENSG00000152254"", ""mean_gene_expr_value"": 1.542831301689148}, {""gene_id"": ""HGNC:17175"", ""gene_label"": ""PLCE1"", ""ensembl_id"": ""ENSG00000138193"", ""mean_gene_expr_value"": 0.46539604663848877}, {""gene_id"": ""HGNC:12405"", ""gene_label"": ""TTR"", ""ensembl_id"": ""ENSG00000118271"", ""mean_gene_expr_value"": 4.534958839416504}]"
