,_batch_annotation,_labels_annotation,_ref_subsample,_dataset,n_counts,subsampled_labels,_scvi_batch,_scvi_labels,popv_knn_on_scvi_prediction,popv_knn_on_scvi_prediction_probabilities,popv_scanvi_prediction,popv_scanvi_prediction_probabilities,popv_svm_prediction,popv_svm_prediction_probabilities,popv_rf_prediction,popv_rf_prediction_probabilities,popv_celltypist_prediction,popv_celltypist_prediction_probabilities,popv_majority_vote_prediction,popv_majority_vote_score,popv_prediction,popv_prediction_score,popv_prediction_depth,popv_prediction_onclass_relative_depth,popv_parent,hra_prediction,Organ_Level,Organ_ID,Annotation_Label_ID,CL_Label,clid,match_type,gene_expr
D29.6_57,unknown_query,unknown,False,query,40009.0,unknown,4,14,pancreatic A cell,1.0,pancreatic A cell,0.99689555,pancreatic A cell,0.859220293014739,pancreatic A cell,0.85,pancreatic A cell,0.9979059914494205,pancreatic A cell,5,pancreatic A cell,5,5,nan,type A enteroendocrine cell,pancreatic A cell,pancreas,UBERON:0001264,PV:0000222,pancreatic A cell,CL:0000171,skos:exactMatch,"[{""gene_id"": ""ASCTB-TEMP:gcg"", ""gene_label"": ""GCG"", ""ensembl_id"": ""GCG"", ""mean_gene_expr_value"": 7.663421274161657}, {""gene_id"": ""ASCTB-TEMP:gc"", ""gene_label"": ""GC"", ""ensembl_id"": ""GC"", ""mean_gene_expr_value"": 3.686988884927704}, {""gene_id"": ""ASCTB-TEMP:kctd12"", ""gene_label"": ""KCTD12"", ""ensembl_id"": ""KCTD12"", ""mean_gene_expr_value"": 2.4056703440532408}, {""gene_id"": ""ASCTB-TEMP:ttr"", ""gene_label"": ""TTR"", ""ensembl_id"": ""TTR"", ""mean_gene_expr_value"": 7.061774994281898}, {""gene_id"": ""ASCTB-TEMP:tm4sf4"", ""gene_label"": ""TM4SF4"", ""ensembl_id"": ""TM4SF4"", ""mean_gene_expr_value"": 3.4143210748395}, {""gene_id"": ""ASCTB-TEMP:pcsk2"", ""gene_label"": ""PCSK2"", ""ensembl_id"": ""PCSK2"", ""mean_gene_expr_value"": 5.356862216320677}, {""gene_id"": ""ASCTB-TEMP:cryba2"", ""gene_label"": ""CRYBA2"", ""ensembl_id"": ""CRYBA2"", ""mean_gene_expr_value"": 1.3258150295392324}, {""gene_id"": ""ASCTB-TEMP:tmem176a"", ""gene_label"": ""TMEM176A"", ""ensembl_id"": ""TMEM176A"", ""mean_gene_expr_value"": 2.0538571257837184}, {""gene_id"": ""ASCTB-TEMP:tmem176b"", ""gene_label"": ""TMEM176B"", ""ensembl_id"": ""TMEM176B"", ""mean_gene_expr_value"": 3.4393186758181966}, {""gene_id"": ""ASCTB-TEMP:slc38a4"", ""gene_label"": ""SLC38A4"", ""ensembl_id"": ""SLC38A4"", ""mean_gene_expr_value"": 1.257754027473828}]"
D29.6_58,unknown_query,unknown,False,query,29051.0,unknown,4,14,pancreatic A cell,1.0,pancreatic PP cell,0.99717003,pancreatic A cell,0.8741571715668309,pancreatic A cell,0.82,pancreatic A cell,0.9874700185749941,pancreatic A cell,4,pancreatic A cell,4,5,nan,type A enteroendocrine cell,pancreatic A cell,pancreas,UBERON:0001264,PV:0000222,pancreatic A cell,CL:0000171,skos:exactMatch,"[{""gene_id"": ""ASCTB-TEMP:gcg"", ""gene_label"": ""GCG"", ""ensembl_id"": ""GCG"", ""mean_gene_expr_value"": 7.663421274161657}, {""gene_id"": ""ASCTB-TEMP:gc"", ""gene_label"": ""GC"", ""ensembl_id"": ""GC"", ""mean_gene_expr_value"": 3.686988884927704}, {""gene_id"": ""ASCTB-TEMP:kctd12"", ""gene_label"": ""KCTD12"", ""ensembl_id"": ""KCTD12"", ""mean_gene_expr_value"": 2.4056703440532408}, {""gene_id"": ""ASCTB-TEMP:ttr"", ""gene_label"": ""TTR"", ""ensembl_id"": ""TTR"", ""mean_gene_expr_value"": 7.061774994281898}, {""gene_id"": ""ASCTB-TEMP:tm4sf4"", ""gene_label"": ""TM4SF4"", ""ensembl_id"": ""TM4SF4"", ""mean_gene_expr_value"": 3.4143210748395}, {""gene_id"": ""ASCTB-TEMP:pcsk2"", ""gene_label"": ""PCSK2"", ""ensembl_id"": ""PCSK2"", ""mean_gene_expr_value"": 5.356862216320677}, {""gene_id"": ""ASCTB-TEMP:cryba2"", ""gene_label"": ""CRYBA2"", ""ensembl_id"": ""CRYBA2"", ""mean_gene_expr_value"": 1.3258150295392324}, {""gene_id"": ""ASCTB-TEMP:tmem176a"", ""gene_label"": ""TMEM176A"", ""ensembl_id"": ""TMEM176A"", ""mean_gene_expr_value"": 2.0538571257837184}, {""gene_id"": ""ASCTB-TEMP:tmem176b"", ""gene_label"": ""TMEM176B"", ""ensembl_id"": ""TMEM176B"", ""mean_gene_expr_value"": 3.4393186758181966}, {""gene_id"": ""ASCTB-TEMP:slc38a4"", ""gene_label"": ""SLC38A4"", ""ensembl_id"": ""SLC38A4"", ""mean_gene_expr_value"": 1.257754027473828}]"
D29.6_59,unknown_query,unknown,False,query,16486.0,unknown,4,14,type B pancreatic cell,0.8666666666666667,type B pancreatic cell,0.9975055,type B pancreatic cell,0.9442776027462043,type B pancreatic cell,0.46,type B pancreatic cell,0.9999692083633115,type B pancreatic cell,5,type B pancreatic cell,5,5,nan,type B pancreatic cell,type B pancreatic cell,pancreas,UBERON:0001264,PV:0000228,type B pancreatic cell,CL:0000169,skos:exactMatch,"[{""gene_id"": ""ASCTB-TEMP:hadh"", ""gene_label"": ""HADH"", ""ensembl_id"": ""HADH"", ""mean_gene_expr_value"": 4.0494967946573555}, {""gene_id"": ""ASCTB-TEMP:ins"", ""gene_label"": ""INS"", ""ensembl_id"": ""INS"", ""mean_gene_expr_value"": 4.608749754280421}, {""gene_id"": ""ASCTB-TEMP:syt13"", ""gene_label"": ""SYT13"", ""ensembl_id"": ""SYT13"", ""mean_gene_expr_value"": 2.896432856556103}, {""gene_id"": ""ASCTB-TEMP:sorl1"", ""gene_label"": ""SORL1"", ""ensembl_id"": ""SORL1"", ""mean_gene_expr_value"": 3.185184941481795}, {""gene_id"": ""ASCTB-TEMP:pdx1"", ""gene_label"": ""PDX1"", ""ensembl_id"": ""PDX1"", ""mean_gene_expr_value"": 3.037010100170553}, {""gene_id"": ""ASCTB-TEMP:scd5"", ""gene_label"": ""SCD5"", ""ensembl_id"": ""SCD5"", ""mean_gene_expr_value"": 2.8938767801718797}, {""gene_id"": ""ASCTB-TEMP:iapp"", ""gene_label"": ""IAPP"", ""ensembl_id"": ""IAPP"", ""mean_gene_expr_value"": 5.2940526172947235}, {""gene_id"": ""ASCTB-TEMP:mafa"", ""gene_label"": ""MAFA"", ""ensembl_id"": ""MAFA"", ""mean_gene_expr_value"": 2.646156205102854}, {""gene_id"": ""ASCTB-TEMP:pcsk1"", ""gene_label"": ""PCSK1"", ""ensembl_id"": ""PCSK1"", ""mean_gene_expr_value"": 3.894781765281646}, {""gene_id"": ""ASCTB-TEMP:pfkfb2"", ""gene_label"": ""PFKFB2"", ""ensembl_id"": ""PFKFB2"", ""mean_gene_expr_value"": 2.3941249378549947}]"
D29.6_60,unknown_query,unknown,False,query,23769.0,unknown,4,14,pancreatic A cell,0.9333333333333333,pancreatic A cell,0.98907274,pancreatic A cell,0.9566261951383979,pancreatic A cell,0.74,pancreatic A cell,0.9958372627577327,pancreatic A cell,5,pancreatic A cell,5,5,nan,type A enteroendocrine cell,pancreatic A cell,pancreas,UBERON:0001264,PV:0000222,pancreatic A cell,CL:0000171,skos:exactMatch,"[{""gene_id"": ""ASCTB-TEMP:gcg"", ""gene_label"": ""GCG"", ""ensembl_id"": ""GCG"", ""mean_gene_expr_value"": 7.663421274161657}, {""gene_id"": ""ASCTB-TEMP:gc"", ""gene_label"": ""GC"", ""ensembl_id"": ""GC"", ""mean_gene_expr_value"": 3.686988884927704}, {""gene_id"": ""ASCTB-TEMP:kctd12"", ""gene_label"": ""KCTD12"", ""ensembl_id"": ""KCTD12"", ""mean_gene_expr_value"": 2.4056703440532408}, {""gene_id"": ""ASCTB-TEMP:ttr"", ""gene_label"": ""TTR"", ""ensembl_id"": ""TTR"", ""mean_gene_expr_value"": 7.061774994281898}, {""gene_id"": ""ASCTB-TEMP:tm4sf4"", ""gene_label"": ""TM4SF4"", ""ensembl_id"": ""TM4SF4"", ""mean_gene_expr_value"": 3.4143210748395}, {""gene_id"": ""ASCTB-TEMP:pcsk2"", ""gene_label"": ""PCSK2"", ""ensembl_id"": ""PCSK2"", ""mean_gene_expr_value"": 5.356862216320677}, {""gene_id"": ""ASCTB-TEMP:cryba2"", ""gene_label"": ""CRYBA2"", ""ensembl_id"": ""CRYBA2"", ""mean_gene_expr_value"": 1.3258150295392324}, {""gene_id"": ""ASCTB-TEMP:tmem176a"", ""gene_label"": ""TMEM176A"", ""ensembl_id"": ""TMEM176A"", ""mean_gene_expr_value"": 2.0538571257837184}, {""gene_id"": ""ASCTB-TEMP:tmem176b"", ""gene_label"": ""TMEM176B"", ""ensembl_id"": ""TMEM176B"", ""mean_gene_expr_value"": 3.4393186758181966}, {""gene_id"": ""ASCTB-TEMP:slc38a4"", ""gene_label"": ""SLC38A4"", ""ensembl_id"": ""SLC38A4"", ""mean_gene_expr_value"": 1.257754027473828}]"
D29.6_62,unknown_query,unknown,False,query,6964.0,unknown,4,14,type B pancreatic cell,0.9333333333333333,type B pancreatic cell,0.9988943,type B pancreatic cell,0.9146844727524854,type B pancreatic cell,0.41,type B pancreatic cell,0.9999317421679799,type B pancreatic cell,5,type B pancreatic cell,5,5,nan,type B pancreatic cell,type B pancreatic cell,pancreas,UBERON:0001264,PV:0000228,type B pancreatic cell,CL:0000169,skos:exactMatch,"[{""gene_id"": ""ASCTB-TEMP:hadh"", ""gene_label"": ""HADH"", ""ensembl_id"": ""HADH"", ""mean_gene_expr_value"": 4.0494967946573555}, {""gene_id"": ""ASCTB-TEMP:ins"", ""gene_label"": ""INS"", ""ensembl_id"": ""INS"", ""mean_gene_expr_value"": 4.608749754280421}, {""gene_id"": ""ASCTB-TEMP:syt13"", ""gene_label"": ""SYT13"", ""ensembl_id"": ""SYT13"", ""mean_gene_expr_value"": 2.896432856556103}, {""gene_id"": ""ASCTB-TEMP:sorl1"", ""gene_label"": ""SORL1"", ""ensembl_id"": ""SORL1"", ""mean_gene_expr_value"": 3.185184941481795}, {""gene_id"": ""ASCTB-TEMP:pdx1"", ""gene_label"": ""PDX1"", ""ensembl_id"": ""PDX1"", ""mean_gene_expr_value"": 3.037010100170553}, {""gene_id"": ""ASCTB-TEMP:scd5"", ""gene_label"": ""SCD5"", ""ensembl_id"": ""SCD5"", ""mean_gene_expr_value"": 2.8938767801718797}, {""gene_id"": ""ASCTB-TEMP:iapp"", ""gene_label"": ""IAPP"", ""ensembl_id"": ""IAPP"", ""mean_gene_expr_value"": 5.2940526172947235}, {""gene_id"": ""ASCTB-TEMP:mafa"", ""gene_label"": ""MAFA"", ""ensembl_id"": ""MAFA"", ""mean_gene_expr_value"": 2.646156205102854}, {""gene_id"": ""ASCTB-TEMP:pcsk1"", ""gene_label"": ""PCSK1"", ""ensembl_id"": ""PCSK1"", ""mean_gene_expr_value"": 3.894781765281646}, {""gene_id"": ""ASCTB-TEMP:pfkfb2"", ""gene_label"": ""PFKFB2"", ""ensembl_id"": ""PFKFB2"", ""mean_gene_expr_value"": 2.3941249378549947}]"
D29.6_63,unknown_query,unknown,False,query,9146.0,unknown,4,14,pancreatic A cell,0.8,pancreatic PP cell,0.99950516,pancreatic PP cell,0.3556361879153722,pancreatic PP cell,0.31,pancreatic PP cell,0.8271313462034269,pancreatic PP cell,4,pancreatic PP cell,4,5,nan,pancreatic PP cell,pancreatic PP cell,pancreas,UBERON:0001264,PV:0000223,pancreatic PP cell,CL:0002275,skos:exactMatch,"[{""gene_id"": ""ASCTB-TEMP:ppy"", ""gene_label"": ""PPY"", ""ensembl_id"": ""PPY"", ""mean_gene_expr_value"": 6.293533155745921}, {""gene_id"": ""ASCTB-TEMP:abcc9"", ""gene_label"": ""ABCC9"", ""ensembl_id"": ""ABCC9"", ""mean_gene_expr_value"": 2.14133338702215}, {""gene_id"": ""ASCTB-TEMP:gad2"", ""gene_label"": ""GAD2"", ""ensembl_id"": ""GAD2"", ""mean_gene_expr_value"": 3.1125607830769892}, {""gene_id"": ""ASCTB-TEMP:meis2"", ""gene_label"": ""MEIS2"", ""ensembl_id"": ""MEIS2"", ""mean_gene_expr_value"": 2.696370283974173}, {""gene_id"": ""ASCTB-TEMP:aqp3"", ""gene_label"": ""AQP3"", ""ensembl_id"": ""AQP3"", ""mean_gene_expr_value"": 2.2420500370948884}, {""gene_id"": ""ASCTB-TEMP:thsd7a"", ""gene_label"": ""THSD7A"", ""ensembl_id"": ""THSD7A"", ""mean_gene_expr_value"": 1.4545752124434588}, {""gene_id"": ""ASCTB-TEMP:malat1"", ""gene_label"": ""MALAT1"", ""ensembl_id"": ""MALAT1"", ""mean_gene_expr_value"": 7.166490423276182}, {""gene_id"": ""ASCTB-TEMP:egr1"", ""gene_label"": ""EGR1"", ""ensembl_id"": ""EGR1"", ""mean_gene_expr_value"": 2.8125027271552256}, {""gene_id"": ""ASCTB-TEMP:map1b"", ""gene_label"": ""MAP1B"", ""ensembl_id"": ""MAP1B"", ""mean_gene_expr_value"": 3.2295912500650927}, {""gene_id"": ""ASCTB-TEMP:mir7-3hg"", ""gene_label"": ""MIR7-3HG"", ""ensembl_id"": ""MIR7-3HG"", ""mean_gene_expr_value"": 2.3535356573176234}]"
D29.6_64,unknown_query,unknown,False,query,29433.0,unknown,4,14,pancreatic A cell,1.0,pancreatic PP cell,0.78227645,pancreatic A cell,0.8840950762019011,pancreatic A cell,0.68,pancreatic A cell,0.9771309356716869,pancreatic A cell,4,pancreatic A cell,4,5,nan,type A enteroendocrine cell,pancreatic A cell,pancreas,UBERON:0001264,PV:0000222,pancreatic A cell,CL:0000171,skos:exactMatch,"[{""gene_id"": ""ASCTB-TEMP:gcg"", ""gene_label"": ""GCG"", ""ensembl_id"": ""GCG"", ""mean_gene_expr_value"": 7.663421274161657}, {""gene_id"": ""ASCTB-TEMP:gc"", ""gene_label"": ""GC"", ""ensembl_id"": ""GC"", ""mean_gene_expr_value"": 3.686988884927704}, {""gene_id"": ""ASCTB-TEMP:kctd12"", ""gene_label"": ""KCTD12"", ""ensembl_id"": ""KCTD12"", ""mean_gene_expr_value"": 2.4056703440532408}, {""gene_id"": ""ASCTB-TEMP:ttr"", ""gene_label"": ""TTR"", ""ensembl_id"": ""TTR"", ""mean_gene_expr_value"": 7.061774994281898}, {""gene_id"": ""ASCTB-TEMP:tm4sf4"", ""gene_label"": ""TM4SF4"", ""ensembl_id"": ""TM4SF4"", ""mean_gene_expr_value"": 3.4143210748395}, {""gene_id"": ""ASCTB-TEMP:pcsk2"", ""gene_label"": ""PCSK2"", ""ensembl_id"": ""PCSK2"", ""mean_gene_expr_value"": 5.356862216320677}, {""gene_id"": ""ASCTB-TEMP:cryba2"", ""gene_label"": ""CRYBA2"", ""ensembl_id"": ""CRYBA2"", ""mean_gene_expr_value"": 1.3258150295392324}, {""gene_id"": ""ASCTB-TEMP:tmem176a"", ""gene_label"": ""TMEM176A"", ""ensembl_id"": ""TMEM176A"", ""mean_gene_expr_value"": 2.0538571257837184}, {""gene_id"": ""ASCTB-TEMP:tmem176b"", ""gene_label"": ""TMEM176B"", ""ensembl_id"": ""TMEM176B"", ""mean_gene_expr_value"": 3.4393186758181966}, {""gene_id"": ""ASCTB-TEMP:slc38a4"", ""gene_label"": ""SLC38A4"", ""ensembl_id"": ""SLC38A4"", ""mean_gene_expr_value"": 1.257754027473828}]"
D29.6_65,unknown_query,unknown,False,query,33918.0,unknown,4,14,pancreatic A cell,1.0,pancreatic A cell,0.8816259,pancreatic A cell,0.8827249591305687,pancreatic A cell,0.77,pancreatic A cell,0.9978790938646297,pancreatic A cell,5,pancreatic A cell,5,5,nan,type A enteroendocrine cell,pancreatic A cell,pancreas,UBERON:0001264,PV:0000222,pancreatic A cell,CL:0000171,skos:exactMatch,"[{""gene_id"": ""ASCTB-TEMP:gcg"", ""gene_label"": ""GCG"", ""ensembl_id"": ""GCG"", ""mean_gene_expr_value"": 7.663421274161657}, {""gene_id"": ""ASCTB-TEMP:gc"", ""gene_label"": ""GC"", ""ensembl_id"": ""GC"", ""mean_gene_expr_value"": 3.686988884927704}, {""gene_id"": ""ASCTB-TEMP:kctd12"", ""gene_label"": ""KCTD12"", ""ensembl_id"": ""KCTD12"", ""mean_gene_expr_value"": 2.4056703440532408}, {""gene_id"": ""ASCTB-TEMP:ttr"", ""gene_label"": ""TTR"", ""ensembl_id"": ""TTR"", ""mean_gene_expr_value"": 7.061774994281898}, {""gene_id"": ""ASCTB-TEMP:tm4sf4"", ""gene_label"": ""TM4SF4"", ""ensembl_id"": ""TM4SF4"", ""mean_gene_expr_value"": 3.4143210748395}, {""gene_id"": ""ASCTB-TEMP:pcsk2"", ""gene_label"": ""PCSK2"", ""ensembl_id"": ""PCSK2"", ""mean_gene_expr_value"": 5.356862216320677}, {""gene_id"": ""ASCTB-TEMP:cryba2"", ""gene_label"": ""CRYBA2"", ""ensembl_id"": ""CRYBA2"", ""mean_gene_expr_value"": 1.3258150295392324}, {""gene_id"": ""ASCTB-TEMP:tmem176a"", ""gene_label"": ""TMEM176A"", ""ensembl_id"": ""TMEM176A"", ""mean_gene_expr_value"": 2.0538571257837184}, {""gene_id"": ""ASCTB-TEMP:tmem176b"", ""gene_label"": ""TMEM176B"", ""ensembl_id"": ""TMEM176B"", ""mean_gene_expr_value"": 3.4393186758181966}, {""gene_id"": ""ASCTB-TEMP:slc38a4"", ""gene_label"": ""SLC38A4"", ""ensembl_id"": ""SLC38A4"", ""mean_gene_expr_value"": 1.257754027473828}]"
D29.6_66,unknown_query,unknown,False,query,14826.0,unknown,4,14,pancreatic A cell,1.0,pancreatic PP cell,0.8697285,pancreatic ductal cell,0.4202870125997039,type B pancreatic cell,0.3,pancreatic PP cell,0.060889172500046156,pancreatic PP cell,2,pancreatic PP cell,2,5,nan,pancreatic endocrine cell,pancreatic PP cell,pancreas,UBERON:0001264,PV:0000223,pancreatic PP cell,CL:0002275,skos:exactMatch,"[{""gene_id"": ""ASCTB-TEMP:ppy"", ""gene_label"": ""PPY"", ""ensembl_id"": ""PPY"", ""mean_gene_expr_value"": 6.293533155745921}, {""gene_id"": ""ASCTB-TEMP:abcc9"", ""gene_label"": ""ABCC9"", ""ensembl_id"": ""ABCC9"", ""mean_gene_expr_value"": 2.14133338702215}, {""gene_id"": ""ASCTB-TEMP:gad2"", ""gene_label"": ""GAD2"", ""ensembl_id"": ""GAD2"", ""mean_gene_expr_value"": 3.1125607830769892}, {""gene_id"": ""ASCTB-TEMP:meis2"", ""gene_label"": ""MEIS2"", ""ensembl_id"": ""MEIS2"", ""mean_gene_expr_value"": 2.696370283974173}, {""gene_id"": ""ASCTB-TEMP:aqp3"", ""gene_label"": ""AQP3"", ""ensembl_id"": ""AQP3"", ""mean_gene_expr_value"": 2.2420500370948884}, {""gene_id"": ""ASCTB-TEMP:thsd7a"", ""gene_label"": ""THSD7A"", ""ensembl_id"": ""THSD7A"", ""mean_gene_expr_value"": 1.4545752124434588}, {""gene_id"": ""ASCTB-TEMP:malat1"", ""gene_label"": ""MALAT1"", ""ensembl_id"": ""MALAT1"", ""mean_gene_expr_value"": 7.166490423276182}, {""gene_id"": ""ASCTB-TEMP:egr1"", ""gene_label"": ""EGR1"", ""ensembl_id"": ""EGR1"", ""mean_gene_expr_value"": 2.8125027271552256}, {""gene_id"": ""ASCTB-TEMP:map1b"", ""gene_label"": ""MAP1B"", ""ensembl_id"": ""MAP1B"", ""mean_gene_expr_value"": 3.2295912500650927}, {""gene_id"": ""ASCTB-TEMP:mir7-3hg"", ""gene_label"": ""MIR7-3HG"", ""ensembl_id"": ""MIR7-3HG"", ""mean_gene_expr_value"": 2.3535356573176234}]"
D29.6_67,unknown_query,unknown,False,query,13258.0,unknown,4,14,type B pancreatic cell,0.8666666666666667,type B pancreatic cell,0.9927752,type B pancreatic cell,0.9648520460229928,type B pancreatic cell,0.44,type B pancreatic cell,0.9999939653611614,type B pancreatic cell,5,type B pancreatic cell,5,5,nan,type B pancreatic cell,type B pancreatic cell,pancreas,UBERON:0001264,PV:0000228,type B pancreatic cell,CL:0000169,skos:exactMatch,"[{""gene_id"": ""ASCTB-TEMP:hadh"", ""gene_label"": ""HADH"", ""ensembl_id"": ""HADH"", ""mean_gene_expr_value"": 4.0494967946573555}, {""gene_id"": ""ASCTB-TEMP:ins"", ""gene_label"": ""INS"", ""ensembl_id"": ""INS"", ""mean_gene_expr_value"": 4.608749754280421}, {""gene_id"": ""ASCTB-TEMP:syt13"", ""gene_label"": ""SYT13"", ""ensembl_id"": ""SYT13"", ""mean_gene_expr_value"": 2.896432856556103}, {""gene_id"": ""ASCTB-TEMP:sorl1"", ""gene_label"": ""SORL1"", ""ensembl_id"": ""SORL1"", ""mean_gene_expr_value"": 3.185184941481795}, {""gene_id"": ""ASCTB-TEMP:pdx1"", ""gene_label"": ""PDX1"", ""ensembl_id"": ""PDX1"", ""mean_gene_expr_value"": 3.037010100170553}, {""gene_id"": ""ASCTB-TEMP:scd5"", ""gene_label"": ""SCD5"", ""ensembl_id"": ""SCD5"", ""mean_gene_expr_value"": 2.8938767801718797}, {""gene_id"": ""ASCTB-TEMP:iapp"", ""gene_label"": ""IAPP"", ""ensembl_id"": ""IAPP"", ""mean_gene_expr_value"": 5.2940526172947235}, {""gene_id"": ""ASCTB-TEMP:mafa"", ""gene_label"": ""MAFA"", ""ensembl_id"": ""MAFA"", ""mean_gene_expr_value"": 2.646156205102854}, {""gene_id"": ""ASCTB-TEMP:pcsk1"", ""gene_label"": ""PCSK1"", ""ensembl_id"": ""PCSK1"", ""mean_gene_expr_value"": 3.894781765281646}, {""gene_id"": ""ASCTB-TEMP:pfkfb2"", ""gene_label"": ""PFKFB2"", ""ensembl_id"": ""PFKFB2"", ""mean_gene_expr_value"": 2.3941249378549947}]"
D29.6_69,unknown_query,unknown,False,query,51711.0,unknown,4,14,pancreatic A cell,1.0,pancreatic A cell,0.67489237,pancreatic A cell,0.9000883661366107,pancreatic A cell,0.81,pancreatic A cell,0.9962909946756514,pancreatic A cell,5,pancreatic A cell,5,5,nan,type A enteroendocrine cell,pancreatic A cell,pancreas,UBERON:0001264,PV:0000222,pancreatic A cell,CL:0000171,skos:exactMatch,"[{""gene_id"": ""ASCTB-TEMP:gcg"", ""gene_label"": ""GCG"", ""ensembl_id"": ""GCG"", ""mean_gene_expr_value"": 7.663421274161657}, {""gene_id"": ""ASCTB-TEMP:gc"", ""gene_label"": ""GC"", ""ensembl_id"": ""GC"", ""mean_gene_expr_value"": 3.686988884927704}, {""gene_id"": ""ASCTB-TEMP:kctd12"", ""gene_label"": ""KCTD12"", ""ensembl_id"": ""KCTD12"", ""mean_gene_expr_value"": 2.4056703440532408}, {""gene_id"": ""ASCTB-TEMP:ttr"", ""gene_label"": ""TTR"", ""ensembl_id"": ""TTR"", ""mean_gene_expr_value"": 7.061774994281898}, {""gene_id"": ""ASCTB-TEMP:tm4sf4"", ""gene_label"": ""TM4SF4"", ""ensembl_id"": ""TM4SF4"", ""mean_gene_expr_value"": 3.4143210748395}, {""gene_id"": ""ASCTB-TEMP:pcsk2"", ""gene_label"": ""PCSK2"", ""ensembl_id"": ""PCSK2"", ""mean_gene_expr_value"": 5.356862216320677}, {""gene_id"": ""ASCTB-TEMP:cryba2"", ""gene_label"": ""CRYBA2"", ""ensembl_id"": ""CRYBA2"", ""mean_gene_expr_value"": 1.3258150295392324}, {""gene_id"": ""ASCTB-TEMP:tmem176a"", ""gene_label"": ""TMEM176A"", ""ensembl_id"": ""TMEM176A"", ""mean_gene_expr_value"": 2.0538571257837184}, {""gene_id"": ""ASCTB-TEMP:tmem176b"", ""gene_label"": ""TMEM176B"", ""ensembl_id"": ""TMEM176B"", ""mean_gene_expr_value"": 3.4393186758181966}, {""gene_id"": ""ASCTB-TEMP:slc38a4"", ""gene_label"": ""SLC38A4"", ""ensembl_id"": ""SLC38A4"", ""mean_gene_expr_value"": 1.257754027473828}]"
D29.6_70,unknown_query,unknown,False,query,17360.0,unknown,4,14,type B pancreatic cell,0.5333333333333333,pancreatic PP cell,0.62273115,type B pancreatic cell,0.9111495650013968,type B pancreatic cell,0.42,type B pancreatic cell,0.9996770068415614,type B pancreatic cell,4,type B pancreatic cell,4,5,nan,type B pancreatic cell,type B pancreatic cell,pancreas,UBERON:0001264,PV:0000228,type B pancreatic cell,CL:0000169,skos:exactMatch,"[{""gene_id"": ""ASCTB-TEMP:hadh"", ""gene_label"": ""HADH"", ""ensembl_id"": ""HADH"", ""mean_gene_expr_value"": 4.0494967946573555}, {""gene_id"": ""ASCTB-TEMP:ins"", ""gene_label"": ""INS"", ""ensembl_id"": ""INS"", ""mean_gene_expr_value"": 4.608749754280421}, {""gene_id"": ""ASCTB-TEMP:syt13"", ""gene_label"": ""SYT13"", ""ensembl_id"": ""SYT13"", ""mean_gene_expr_value"": 2.896432856556103}, {""gene_id"": ""ASCTB-TEMP:sorl1"", ""gene_label"": ""SORL1"", ""ensembl_id"": ""SORL1"", ""mean_gene_expr_value"": 3.185184941481795}, {""gene_id"": ""ASCTB-TEMP:pdx1"", ""gene_label"": ""PDX1"", ""ensembl_id"": ""PDX1"", ""mean_gene_expr_value"": 3.037010100170553}, {""gene_id"": ""ASCTB-TEMP:scd5"", ""gene_label"": ""SCD5"", ""ensembl_id"": ""SCD5"", ""mean_gene_expr_value"": 2.8938767801718797}, {""gene_id"": ""ASCTB-TEMP:iapp"", ""gene_label"": ""IAPP"", ""ensembl_id"": ""IAPP"", ""mean_gene_expr_value"": 5.2940526172947235}, {""gene_id"": ""ASCTB-TEMP:mafa"", ""gene_label"": ""MAFA"", ""ensembl_id"": ""MAFA"", ""mean_gene_expr_value"": 2.646156205102854}, {""gene_id"": ""ASCTB-TEMP:pcsk1"", ""gene_label"": ""PCSK1"", ""ensembl_id"": ""PCSK1"", ""mean_gene_expr_value"": 3.894781765281646}, {""gene_id"": ""ASCTB-TEMP:pfkfb2"", ""gene_label"": ""PFKFB2"", ""ensembl_id"": ""PFKFB2"", ""mean_gene_expr_value"": 2.3941249378549947}]"
