,_batch_annotation,_labels_annotation,_ref_subsample,_dataset,n_counts,subsampled_labels,_scvi_batch,_scvi_labels,popv_knn_on_scvi_prediction,popv_knn_on_scvi_prediction_probabilities,popv_scanvi_prediction,popv_scanvi_prediction_probabilities,popv_svm_prediction,popv_svm_prediction_probabilities,popv_rf_prediction,popv_rf_prediction_probabilities,popv_celltypist_prediction,popv_celltypist_prediction_probabilities,popv_majority_vote_prediction,popv_majority_vote_score,popv_prediction,popv_prediction_score,popv_prediction_depth,popv_prediction_onclass_relative_depth,popv_parent,hra_prediction,Organ_Level,Organ_ID,Annotation_Label_ID,CL_Label,clid,match_type,gene_expr
D30.8_53,unknown_query,unknown,False,query,79558.0,unknown,4,14,pancreatic A cell,0.8666666666666667,pancreatic A cell,0.9978242,pancreatic A cell,0.8857197672765927,pancreatic A cell,0.67,pancreatic A cell,0.8822351533952352,pancreatic A cell,5,pancreatic A cell,5,5,nan,type A enteroendocrine cell,pancreatic A cell,pancreas,UBERON:0001264,PV:0000222,pancreatic A cell,CL:0000171,skos:exactMatch,"[{""gene_id"": ""ASCTB-TEMP:gcg"", ""gene_label"": ""GCG"", ""ensembl_id"": ""GCG"", ""mean_gene_expr_value"": 7.987392891925758}, {""gene_id"": ""ASCTB-TEMP:tm4sf4"", ""gene_label"": ""TM4SF4"", ""ensembl_id"": ""TM4SF4"", ""mean_gene_expr_value"": 3.2998153034465716}, {""gene_id"": ""ASCTB-TEMP:gc"", ""gene_label"": ""GC"", ""ensembl_id"": ""GC"", ""mean_gene_expr_value"": 3.5692793990556284}, {""gene_id"": ""ASCTB-TEMP:ttr"", ""gene_label"": ""TTR"", ""ensembl_id"": ""TTR"", ""mean_gene_expr_value"": 7.001192378475753}, {""gene_id"": ""ASCTB-TEMP:slc38a4"", ""gene_label"": ""SLC38A4"", ""ensembl_id"": ""SLC38A4"", ""mean_gene_expr_value"": 1.275588944509555}, {""gene_id"": ""ASCTB-TEMP:pcsk2"", ""gene_label"": ""PCSK2"", ""ensembl_id"": ""PCSK2"", ""mean_gene_expr_value"": 4.6505336608083425}, {""gene_id"": ""ASCTB-TEMP:arx"", ""gene_label"": ""ARX"", ""ensembl_id"": ""ARX"", ""mean_gene_expr_value"": 1.1823233743919341}, {""gene_id"": ""ASCTB-TEMP:cryba2"", ""gene_label"": ""CRYBA2"", ""ensembl_id"": ""CRYBA2"", ""mean_gene_expr_value"": 1.0889914035331811}, {""gene_id"": ""ASCTB-TEMP:chgb"", ""gene_label"": ""CHGB"", ""ensembl_id"": ""CHGB"", ""mean_gene_expr_value"": 4.192923681500738}, {""gene_id"": ""ASCTB-TEMP:fev"", ""gene_label"": ""FEV"", ""ensembl_id"": ""FEV"", ""mean_gene_expr_value"": 1.069395026155142}]"
D30.8_54,unknown_query,unknown,False,query,52012.0,unknown,4,14,pancreatic A cell,1.0,pancreatic A cell,0.98455966,pancreatic A cell,0.9343397273689332,pancreatic A cell,0.78,pancreatic A cell,0.9760350104852986,pancreatic A cell,5,pancreatic A cell,5,5,nan,type A enteroendocrine cell,pancreatic A cell,pancreas,UBERON:0001264,PV:0000222,pancreatic A cell,CL:0000171,skos:exactMatch,"[{""gene_id"": ""ASCTB-TEMP:gcg"", ""gene_label"": ""GCG"", ""ensembl_id"": ""GCG"", ""mean_gene_expr_value"": 7.987392891925758}, {""gene_id"": ""ASCTB-TEMP:tm4sf4"", ""gene_label"": ""TM4SF4"", ""ensembl_id"": ""TM4SF4"", ""mean_gene_expr_value"": 3.2998153034465716}, {""gene_id"": ""ASCTB-TEMP:gc"", ""gene_label"": ""GC"", ""ensembl_id"": ""GC"", ""mean_gene_expr_value"": 3.5692793990556284}, {""gene_id"": ""ASCTB-TEMP:ttr"", ""gene_label"": ""TTR"", ""ensembl_id"": ""TTR"", ""mean_gene_expr_value"": 7.001192378475753}, {""gene_id"": ""ASCTB-TEMP:slc38a4"", ""gene_label"": ""SLC38A4"", ""ensembl_id"": ""SLC38A4"", ""mean_gene_expr_value"": 1.275588944509555}, {""gene_id"": ""ASCTB-TEMP:pcsk2"", ""gene_label"": ""PCSK2"", ""ensembl_id"": ""PCSK2"", ""mean_gene_expr_value"": 4.6505336608083425}, {""gene_id"": ""ASCTB-TEMP:arx"", ""gene_label"": ""ARX"", ""ensembl_id"": ""ARX"", ""mean_gene_expr_value"": 1.1823233743919341}, {""gene_id"": ""ASCTB-TEMP:cryba2"", ""gene_label"": ""CRYBA2"", ""ensembl_id"": ""CRYBA2"", ""mean_gene_expr_value"": 1.0889914035331811}, {""gene_id"": ""ASCTB-TEMP:chgb"", ""gene_label"": ""CHGB"", ""ensembl_id"": ""CHGB"", ""mean_gene_expr_value"": 4.192923681500738}, {""gene_id"": ""ASCTB-TEMP:fev"", ""gene_label"": ""FEV"", ""ensembl_id"": ""FEV"", ""mean_gene_expr_value"": 1.069395026155142}]"
D30.8_55,unknown_query,unknown,False,query,17476.0,unknown,4,14,pancreatic A cell,0.5333333333333333,type B pancreatic cell,0.58205354,pancreatic A cell,0.40812288479740266,pancreatic A cell,0.29,type B pancreatic cell,0.3711136081394421,pancreatic A cell,3,pancreatic A cell,3,5,nan,type A enteroendocrine cell,pancreatic A cell,pancreas,UBERON:0001264,PV:0000222,pancreatic A cell,CL:0000171,skos:exactMatch,"[{""gene_id"": ""ASCTB-TEMP:gcg"", ""gene_label"": ""GCG"", ""ensembl_id"": ""GCG"", ""mean_gene_expr_value"": 7.987392891925758}, {""gene_id"": ""ASCTB-TEMP:tm4sf4"", ""gene_label"": ""TM4SF4"", ""ensembl_id"": ""TM4SF4"", ""mean_gene_expr_value"": 3.2998153034465716}, {""gene_id"": ""ASCTB-TEMP:gc"", ""gene_label"": ""GC"", ""ensembl_id"": ""GC"", ""mean_gene_expr_value"": 3.5692793990556284}, {""gene_id"": ""ASCTB-TEMP:ttr"", ""gene_label"": ""TTR"", ""ensembl_id"": ""TTR"", ""mean_gene_expr_value"": 7.001192378475753}, {""gene_id"": ""ASCTB-TEMP:slc38a4"", ""gene_label"": ""SLC38A4"", ""ensembl_id"": ""SLC38A4"", ""mean_gene_expr_value"": 1.275588944509555}, {""gene_id"": ""ASCTB-TEMP:pcsk2"", ""gene_label"": ""PCSK2"", ""ensembl_id"": ""PCSK2"", ""mean_gene_expr_value"": 4.6505336608083425}, {""gene_id"": ""ASCTB-TEMP:arx"", ""gene_label"": ""ARX"", ""ensembl_id"": ""ARX"", ""mean_gene_expr_value"": 1.1823233743919341}, {""gene_id"": ""ASCTB-TEMP:cryba2"", ""gene_label"": ""CRYBA2"", ""ensembl_id"": ""CRYBA2"", ""mean_gene_expr_value"": 1.0889914035331811}, {""gene_id"": ""ASCTB-TEMP:chgb"", ""gene_label"": ""CHGB"", ""ensembl_id"": ""CHGB"", ""mean_gene_expr_value"": 4.192923681500738}, {""gene_id"": ""ASCTB-TEMP:fev"", ""gene_label"": ""FEV"", ""ensembl_id"": ""FEV"", ""mean_gene_expr_value"": 1.069395026155142}]"
D30.8_57,unknown_query,unknown,False,query,41892.0,unknown,4,14,pancreatic stellate cell,0.7333333333333333,fibroblast,0.97295886,pancreatic stellate cell,0.5921556322281172,pancreatic stellate cell,0.34,pancreatic stellate cell,0.7429606978102145,pancreatic stellate cell,4,pancreatic stellate cell,4,6,nan,pancreatic stellate cell,pancreatic stellate cell,pancreas,UBERON:0001264,PV:0000226,pancreatic stellate cell,CL:0002410,skos:exactMatch,"[{""gene_id"": ""ASCTB-TEMP:sparc"", ""gene_label"": ""SPARC"", ""ensembl_id"": ""SPARC"", ""mean_gene_expr_value"": 5.6800081921367145}, {""gene_id"": ""ASCTB-TEMP:col1a2"", ""gene_label"": ""COL1A2"", ""ensembl_id"": ""COL1A2"", ""mean_gene_expr_value"": 5.525981580057285}, {""gene_id"": ""ASCTB-TEMP:col5a2"", ""gene_label"": ""COL5A2"", ""ensembl_id"": ""COL5A2"", ""mean_gene_expr_value"": 4.088206662640146}, {""gene_id"": ""ASCTB-TEMP:col5a1"", ""gene_label"": ""COL5A1"", ""ensembl_id"": ""COL5A1"", ""mean_gene_expr_value"": 4.315899663696523}, {""gene_id"": ""ASCTB-TEMP:fn1"", ""gene_label"": ""FN1"", ""ensembl_id"": ""FN1"", ""mean_gene_expr_value"": 4.800064484224503}, {""gene_id"": ""ASCTB-TEMP:col4a2"", ""gene_label"": ""COL4A2"", ""ensembl_id"": ""COL4A2"", ""mean_gene_expr_value"": 4.595018048931653}, {""gene_id"": ""ASCTB-TEMP:col6a3"", ""gene_label"": ""COL6A3"", ""ensembl_id"": ""COL6A3"", ""mean_gene_expr_value"": 4.397391689479028}, {""gene_id"": ""ASCTB-TEMP:col6a1"", ""gene_label"": ""COL6A1"", ""ensembl_id"": ""COL6A1"", ""mean_gene_expr_value"": 4.559084169118046}, {""gene_id"": ""ASCTB-TEMP:col3a1"", ""gene_label"": ""COL3A1"", ""ensembl_id"": ""COL3A1"", ""mean_gene_expr_value"": 5.6870215482588256}, {""gene_id"": ""ASCTB-TEMP:col1a1"", ""gene_label"": ""COL1A1"", ""ensembl_id"": ""COL1A1"", ""mean_gene_expr_value"": 6.760538158610037}]"
D30.8_59,unknown_query,unknown,False,query,26334.0,unknown,4,14,type B pancreatic cell,0.5333333333333333,type B pancreatic cell,0.87708163,type B pancreatic cell,0.967587987556449,type B pancreatic cell,0.43,type B pancreatic cell,0.99994800694473,type B pancreatic cell,5,type B pancreatic cell,5,5,nan,type B pancreatic cell,type B pancreatic cell,pancreas,UBERON:0001264,PV:0000228,type B pancreatic cell,CL:0000169,skos:exactMatch,"[{""gene_id"": ""ASCTB-TEMP:syt13"", ""gene_label"": ""SYT13"", ""ensembl_id"": ""SYT13"", ""mean_gene_expr_value"": 3.0333745201262765}, {""gene_id"": ""ASCTB-TEMP:sorl1"", ""gene_label"": ""SORL1"", ""ensembl_id"": ""SORL1"", ""mean_gene_expr_value"": 2.9625613108530007}, {""gene_id"": ""ASCTB-TEMP:uchl1"", ""gene_label"": ""UCHL1"", ""ensembl_id"": ""UCHL1"", ""mean_gene_expr_value"": 4.184894171392223}, {""gene_id"": ""ASCTB-TEMP:hadh"", ""gene_label"": ""HADH"", ""ensembl_id"": ""HADH"", ""mean_gene_expr_value"": 3.5271918770181356}, {""gene_id"": ""ASCTB-TEMP:pcsk1"", ""gene_label"": ""PCSK1"", ""ensembl_id"": ""PCSK1"", ""mean_gene_expr_value"": 3.882626300981311}, {""gene_id"": ""ASCTB-TEMP:pdx1"", ""gene_label"": ""PDX1"", ""ensembl_id"": ""PDX1"", ""mean_gene_expr_value"": 3.2530231546600423}, {""gene_id"": ""ASCTB-TEMP:scgn"", ""gene_label"": ""SCGN"", ""ensembl_id"": ""SCGN"", ""mean_gene_expr_value"": 4.332739145621645}, {""gene_id"": ""ASCTB-TEMP:ins"", ""gene_label"": ""INS"", ""ensembl_id"": ""INS"", ""mean_gene_expr_value"": 4.732597231456385}, {""gene_id"": ""ASCTB-TEMP:abcc8"", ""gene_label"": ""ABCC8"", ""ensembl_id"": ""ABCC8"", ""mean_gene_expr_value"": 3.364605683774564}, {""gene_id"": ""ASCTB-TEMP:scd5"", ""gene_label"": ""SCD5"", ""ensembl_id"": ""SCD5"", ""mean_gene_expr_value"": 2.8779795039565497}]"
D30.8_60,unknown_query,unknown,False,query,17004.0,unknown,4,14,pancreatic stellate cell,0.8,fibroblast,0.99566156,pancreatic stellate cell,0.49713439156094896,pancreatic stellate cell,0.45,pancreatic stellate cell,0.5735747240711825,pancreatic stellate cell,4,pancreatic stellate cell,4,6,nan,pancreatic stellate cell,pancreatic stellate cell,pancreas,UBERON:0001264,PV:0000226,pancreatic stellate cell,CL:0002410,skos:exactMatch,"[{""gene_id"": ""ASCTB-TEMP:sparc"", ""gene_label"": ""SPARC"", ""ensembl_id"": ""SPARC"", ""mean_gene_expr_value"": 5.6800081921367145}, {""gene_id"": ""ASCTB-TEMP:col1a2"", ""gene_label"": ""COL1A2"", ""ensembl_id"": ""COL1A2"", ""mean_gene_expr_value"": 5.525981580057285}, {""gene_id"": ""ASCTB-TEMP:col5a2"", ""gene_label"": ""COL5A2"", ""ensembl_id"": ""COL5A2"", ""mean_gene_expr_value"": 4.088206662640146}, {""gene_id"": ""ASCTB-TEMP:col5a1"", ""gene_label"": ""COL5A1"", ""ensembl_id"": ""COL5A1"", ""mean_gene_expr_value"": 4.315899663696523}, {""gene_id"": ""ASCTB-TEMP:fn1"", ""gene_label"": ""FN1"", ""ensembl_id"": ""FN1"", ""mean_gene_expr_value"": 4.800064484224503}, {""gene_id"": ""ASCTB-TEMP:col4a2"", ""gene_label"": ""COL4A2"", ""ensembl_id"": ""COL4A2"", ""mean_gene_expr_value"": 4.595018048931653}, {""gene_id"": ""ASCTB-TEMP:col6a3"", ""gene_label"": ""COL6A3"", ""ensembl_id"": ""COL6A3"", ""mean_gene_expr_value"": 4.397391689479028}, {""gene_id"": ""ASCTB-TEMP:col6a1"", ""gene_label"": ""COL6A1"", ""ensembl_id"": ""COL6A1"", ""mean_gene_expr_value"": 4.559084169118046}, {""gene_id"": ""ASCTB-TEMP:col3a1"", ""gene_label"": ""COL3A1"", ""ensembl_id"": ""COL3A1"", ""mean_gene_expr_value"": 5.6870215482588256}, {""gene_id"": ""ASCTB-TEMP:col1a1"", ""gene_label"": ""COL1A1"", ""ensembl_id"": ""COL1A1"", ""mean_gene_expr_value"": 6.760538158610037}]"
D30.8_62,unknown_query,unknown,False,query,12184.0,unknown,4,14,type B pancreatic cell,0.8666666666666667,type B pancreatic cell,0.9964914,type B pancreatic cell,0.9589469865385105,type B pancreatic cell,0.51,type B pancreatic cell,0.996811883892307,type B pancreatic cell,5,type B pancreatic cell,5,5,nan,type B pancreatic cell,type B pancreatic cell,pancreas,UBERON:0001264,PV:0000228,type B pancreatic cell,CL:0000169,skos:exactMatch,"[{""gene_id"": ""ASCTB-TEMP:syt13"", ""gene_label"": ""SYT13"", ""ensembl_id"": ""SYT13"", ""mean_gene_expr_value"": 3.0333745201262765}, {""gene_id"": ""ASCTB-TEMP:sorl1"", ""gene_label"": ""SORL1"", ""ensembl_id"": ""SORL1"", ""mean_gene_expr_value"": 2.9625613108530007}, {""gene_id"": ""ASCTB-TEMP:uchl1"", ""gene_label"": ""UCHL1"", ""ensembl_id"": ""UCHL1"", ""mean_gene_expr_value"": 4.184894171392223}, {""gene_id"": ""ASCTB-TEMP:hadh"", ""gene_label"": ""HADH"", ""ensembl_id"": ""HADH"", ""mean_gene_expr_value"": 3.5271918770181356}, {""gene_id"": ""ASCTB-TEMP:pcsk1"", ""gene_label"": ""PCSK1"", ""ensembl_id"": ""PCSK1"", ""mean_gene_expr_value"": 3.882626300981311}, {""gene_id"": ""ASCTB-TEMP:pdx1"", ""gene_label"": ""PDX1"", ""ensembl_id"": ""PDX1"", ""mean_gene_expr_value"": 3.2530231546600423}, {""gene_id"": ""ASCTB-TEMP:scgn"", ""gene_label"": ""SCGN"", ""ensembl_id"": ""SCGN"", ""mean_gene_expr_value"": 4.332739145621645}, {""gene_id"": ""ASCTB-TEMP:ins"", ""gene_label"": ""INS"", ""ensembl_id"": ""INS"", ""mean_gene_expr_value"": 4.732597231456385}, {""gene_id"": ""ASCTB-TEMP:abcc8"", ""gene_label"": ""ABCC8"", ""ensembl_id"": ""ABCC8"", ""mean_gene_expr_value"": 3.364605683774564}, {""gene_id"": ""ASCTB-TEMP:scd5"", ""gene_label"": ""SCD5"", ""ensembl_id"": ""SCD5"", ""mean_gene_expr_value"": 2.8779795039565497}]"
D30.8_63,unknown_query,unknown,False,query,46115.0,unknown,4,14,pancreatic ductal cell,1.0,pancreatic ductal cell,0.9994178,pancreatic ductal cell,0.9255103899173255,pancreatic ductal cell,0.29,pancreatic ductal cell,0.9234552515306069,pancreatic ductal cell,5,pancreatic ductal cell,5,6,nan,pancreatic ductal cell,pancreatic ductal cell,pancreas,UBERON:0001264,PV:0000225,pancreatic ductal cell,CL:0002079,skos:exactMatch,"[{""gene_id"": ""ASCTB-TEMP:cd24"", ""gene_label"": ""CD24"", ""ensembl_id"": ""CD24"", ""mean_gene_expr_value"": 5.5074703308878945}, {""gene_id"": ""ASCTB-TEMP:tacstd2"", ""gene_label"": ""TACSTD2"", ""ensembl_id"": ""TACSTD2"", ""mean_gene_expr_value"": 4.119431667513475}, {""gene_id"": ""ASCTB-TEMP:bace2"", ""gene_label"": ""BACE2"", ""ensembl_id"": ""BACE2"", ""mean_gene_expr_value"": 3.237217695473787}, {""gene_id"": ""ASCTB-TEMP:tmsb4x"", ""gene_label"": ""TMSB4X"", ""ensembl_id"": ""TMSB4X"", ""mean_gene_expr_value"": 4.672310530451233}, {""gene_id"": ""ASCTB-TEMP:cd44"", ""gene_label"": ""CD44"", ""ensembl_id"": ""CD44"", ""mean_gene_expr_value"": 3.80199315615126}, {""gene_id"": ""ASCTB-TEMP:cfb"", ""gene_label"": ""CFB"", ""ensembl_id"": ""CFB"", ""mean_gene_expr_value"": 3.3218717218209366}, {""gene_id"": ""ASCTB-TEMP:sat1"", ""gene_label"": ""SAT1"", ""ensembl_id"": ""SAT1"", ""mean_gene_expr_value"": 4.256522118367772}, {""gene_id"": ""ASCTB-TEMP:sox4"", ""gene_label"": ""SOX4"", ""ensembl_id"": ""SOX4"", ""mean_gene_expr_value"": 3.7614133095663975}, {""gene_id"": ""ASCTB-TEMP:anxa4"", ""gene_label"": ""ANXA4"", ""ensembl_id"": ""ANXA4"", ""mean_gene_expr_value"": 4.117981307919206}, {""gene_id"": ""ASCTB-TEMP:tm4sf1"", ""gene_label"": ""TM4SF1"", ""ensembl_id"": ""TM4SF1"", ""mean_gene_expr_value"": 3.2687247032605877}]"
D30.8_64,unknown_query,unknown,False,query,57849.0,unknown,4,14,pancreatic A cell,0.8666666666666667,pancreatic A cell,0.9994012,pancreatic A cell,0.9202435426611058,pancreatic A cell,0.67,pancreatic A cell,0.8515730277064574,pancreatic A cell,5,pancreatic A cell,5,5,nan,type A enteroendocrine cell,pancreatic A cell,pancreas,UBERON:0001264,PV:0000222,pancreatic A cell,CL:0000171,skos:exactMatch,"[{""gene_id"": ""ASCTB-TEMP:gcg"", ""gene_label"": ""GCG"", ""ensembl_id"": ""GCG"", ""mean_gene_expr_value"": 7.987392891925758}, {""gene_id"": ""ASCTB-TEMP:tm4sf4"", ""gene_label"": ""TM4SF4"", ""ensembl_id"": ""TM4SF4"", ""mean_gene_expr_value"": 3.2998153034465716}, {""gene_id"": ""ASCTB-TEMP:gc"", ""gene_label"": ""GC"", ""ensembl_id"": ""GC"", ""mean_gene_expr_value"": 3.5692793990556284}, {""gene_id"": ""ASCTB-TEMP:ttr"", ""gene_label"": ""TTR"", ""ensembl_id"": ""TTR"", ""mean_gene_expr_value"": 7.001192378475753}, {""gene_id"": ""ASCTB-TEMP:slc38a4"", ""gene_label"": ""SLC38A4"", ""ensembl_id"": ""SLC38A4"", ""mean_gene_expr_value"": 1.275588944509555}, {""gene_id"": ""ASCTB-TEMP:pcsk2"", ""gene_label"": ""PCSK2"", ""ensembl_id"": ""PCSK2"", ""mean_gene_expr_value"": 4.6505336608083425}, {""gene_id"": ""ASCTB-TEMP:arx"", ""gene_label"": ""ARX"", ""ensembl_id"": ""ARX"", ""mean_gene_expr_value"": 1.1823233743919341}, {""gene_id"": ""ASCTB-TEMP:cryba2"", ""gene_label"": ""CRYBA2"", ""ensembl_id"": ""CRYBA2"", ""mean_gene_expr_value"": 1.0889914035331811}, {""gene_id"": ""ASCTB-TEMP:chgb"", ""gene_label"": ""CHGB"", ""ensembl_id"": ""CHGB"", ""mean_gene_expr_value"": 4.192923681500738}, {""gene_id"": ""ASCTB-TEMP:fev"", ""gene_label"": ""FEV"", ""ensembl_id"": ""FEV"", ""mean_gene_expr_value"": 1.069395026155142}]"
D30.8_65,unknown_query,unknown,False,query,51605.0,unknown,4,14,pancreatic ductal cell,1.0,pancreatic ductal cell,0.9993057,pancreatic ductal cell,0.8894750674052503,pancreatic ductal cell,0.31,pancreatic ductal cell,0.1282154181643523,pancreatic ductal cell,5,pancreatic ductal cell,5,6,nan,pancreatic ductal cell,pancreatic ductal cell,pancreas,UBERON:0001264,PV:0000225,pancreatic ductal cell,CL:0002079,skos:exactMatch,"[{""gene_id"": ""ASCTB-TEMP:cd24"", ""gene_label"": ""CD24"", ""ensembl_id"": ""CD24"", ""mean_gene_expr_value"": 5.5074703308878945}, {""gene_id"": ""ASCTB-TEMP:tacstd2"", ""gene_label"": ""TACSTD2"", ""ensembl_id"": ""TACSTD2"", ""mean_gene_expr_value"": 4.119431667513475}, {""gene_id"": ""ASCTB-TEMP:bace2"", ""gene_label"": ""BACE2"", ""ensembl_id"": ""BACE2"", ""mean_gene_expr_value"": 3.237217695473787}, {""gene_id"": ""ASCTB-TEMP:tmsb4x"", ""gene_label"": ""TMSB4X"", ""ensembl_id"": ""TMSB4X"", ""mean_gene_expr_value"": 4.672310530451233}, {""gene_id"": ""ASCTB-TEMP:cd44"", ""gene_label"": ""CD44"", ""ensembl_id"": ""CD44"", ""mean_gene_expr_value"": 3.80199315615126}, {""gene_id"": ""ASCTB-TEMP:cfb"", ""gene_label"": ""CFB"", ""ensembl_id"": ""CFB"", ""mean_gene_expr_value"": 3.3218717218209366}, {""gene_id"": ""ASCTB-TEMP:sat1"", ""gene_label"": ""SAT1"", ""ensembl_id"": ""SAT1"", ""mean_gene_expr_value"": 4.256522118367772}, {""gene_id"": ""ASCTB-TEMP:sox4"", ""gene_label"": ""SOX4"", ""ensembl_id"": ""SOX4"", ""mean_gene_expr_value"": 3.7614133095663975}, {""gene_id"": ""ASCTB-TEMP:anxa4"", ""gene_label"": ""ANXA4"", ""ensembl_id"": ""ANXA4"", ""mean_gene_expr_value"": 4.117981307919206}, {""gene_id"": ""ASCTB-TEMP:tm4sf1"", ""gene_label"": ""TM4SF1"", ""ensembl_id"": ""TM4SF1"", ""mean_gene_expr_value"": 3.2687247032605877}]"
D30.8_66,unknown_query,unknown,False,query,33214.0,unknown,4,14,pancreatic A cell,0.8,type B pancreatic cell,0.8079305,type B pancreatic cell,0.6607780806830867,type B pancreatic cell,0.33,type B pancreatic cell,0.43605937437362463,type B pancreatic cell,4,type B pancreatic cell,4,5,nan,type B pancreatic cell,type B pancreatic cell,pancreas,UBERON:0001264,PV:0000228,type B pancreatic cell,CL:0000169,skos:exactMatch,"[{""gene_id"": ""ASCTB-TEMP:syt13"", ""gene_label"": ""SYT13"", ""ensembl_id"": ""SYT13"", ""mean_gene_expr_value"": 3.0333745201262765}, {""gene_id"": ""ASCTB-TEMP:sorl1"", ""gene_label"": ""SORL1"", ""ensembl_id"": ""SORL1"", ""mean_gene_expr_value"": 2.9625613108530007}, {""gene_id"": ""ASCTB-TEMP:uchl1"", ""gene_label"": ""UCHL1"", ""ensembl_id"": ""UCHL1"", ""mean_gene_expr_value"": 4.184894171392223}, {""gene_id"": ""ASCTB-TEMP:hadh"", ""gene_label"": ""HADH"", ""ensembl_id"": ""HADH"", ""mean_gene_expr_value"": 3.5271918770181356}, {""gene_id"": ""ASCTB-TEMP:pcsk1"", ""gene_label"": ""PCSK1"", ""ensembl_id"": ""PCSK1"", ""mean_gene_expr_value"": 3.882626300981311}, {""gene_id"": ""ASCTB-TEMP:pdx1"", ""gene_label"": ""PDX1"", ""ensembl_id"": ""PDX1"", ""mean_gene_expr_value"": 3.2530231546600423}, {""gene_id"": ""ASCTB-TEMP:scgn"", ""gene_label"": ""SCGN"", ""ensembl_id"": ""SCGN"", ""mean_gene_expr_value"": 4.332739145621645}, {""gene_id"": ""ASCTB-TEMP:ins"", ""gene_label"": ""INS"", ""ensembl_id"": ""INS"", ""mean_gene_expr_value"": 4.732597231456385}, {""gene_id"": ""ASCTB-TEMP:abcc8"", ""gene_label"": ""ABCC8"", ""ensembl_id"": ""ABCC8"", ""mean_gene_expr_value"": 3.364605683774564}, {""gene_id"": ""ASCTB-TEMP:scd5"", ""gene_label"": ""SCD5"", ""ensembl_id"": ""SCD5"", ""mean_gene_expr_value"": 2.8779795039565497}]"
D30.8_67,unknown_query,unknown,False,query,76513.0,unknown,4,14,pancreatic A cell,1.0,pancreatic A cell,0.53474784,pancreatic A cell,0.9451232838663985,pancreatic A cell,0.81,pancreatic A cell,0.9849125000938065,pancreatic A cell,5,pancreatic A cell,5,5,nan,type A enteroendocrine cell,pancreatic A cell,pancreas,UBERON:0001264,PV:0000222,pancreatic A cell,CL:0000171,skos:exactMatch,"[{""gene_id"": ""ASCTB-TEMP:gcg"", ""gene_label"": ""GCG"", ""ensembl_id"": ""GCG"", ""mean_gene_expr_value"": 7.987392891925758}, {""gene_id"": ""ASCTB-TEMP:tm4sf4"", ""gene_label"": ""TM4SF4"", ""ensembl_id"": ""TM4SF4"", ""mean_gene_expr_value"": 3.2998153034465716}, {""gene_id"": ""ASCTB-TEMP:gc"", ""gene_label"": ""GC"", ""ensembl_id"": ""GC"", ""mean_gene_expr_value"": 3.5692793990556284}, {""gene_id"": ""ASCTB-TEMP:ttr"", ""gene_label"": ""TTR"", ""ensembl_id"": ""TTR"", ""mean_gene_expr_value"": 7.001192378475753}, {""gene_id"": ""ASCTB-TEMP:slc38a4"", ""gene_label"": ""SLC38A4"", ""ensembl_id"": ""SLC38A4"", ""mean_gene_expr_value"": 1.275588944509555}, {""gene_id"": ""ASCTB-TEMP:pcsk2"", ""gene_label"": ""PCSK2"", ""ensembl_id"": ""PCSK2"", ""mean_gene_expr_value"": 4.6505336608083425}, {""gene_id"": ""ASCTB-TEMP:arx"", ""gene_label"": ""ARX"", ""ensembl_id"": ""ARX"", ""mean_gene_expr_value"": 1.1823233743919341}, {""gene_id"": ""ASCTB-TEMP:cryba2"", ""gene_label"": ""CRYBA2"", ""ensembl_id"": ""CRYBA2"", ""mean_gene_expr_value"": 1.0889914035331811}, {""gene_id"": ""ASCTB-TEMP:chgb"", ""gene_label"": ""CHGB"", ""ensembl_id"": ""CHGB"", ""mean_gene_expr_value"": 4.192923681500738}, {""gene_id"": ""ASCTB-TEMP:fev"", ""gene_label"": ""FEV"", ""ensembl_id"": ""FEV"", ""mean_gene_expr_value"": 1.069395026155142}]"
