,cellular_classification,sex_ontology_term_id,tissue_ontology_term_id,assay_ontology_term_id,disease_ontology_term_id,cell_type_ontology_term_id,self_reported_ethnicity_ontology_term_id,development_stage_ontology_term_id,organism_ontology_term_id,is_primary_data,donor_id,suspension_type,tissue_type,cell_type,assay,disease,organism,sex,tissue,self_reported_ethnicity,development_stage,observation_joinid,source,predicted_labels,over_clustering,majority_voting,conf_score,hra_prediction,Organ_Level,Organ_ID,Annotation_Label_ID,CL_Label,clid,match_type,gene_expr
D29.8_24,alpha,PATO:0000384,UBERON:0001264,EFO:0010010,PATO:0000461,CL:0000171,unknown,HsapDv:0000117,NCBITaxon:9606,True,D29,cell,tissue,pancreatic A cell,CEL-seq2,normal,Homo sapiens,male,pancreas,unknown,23-year-old human stage,Tq#?vUd+`o,cbaf2a53-1185-4056-a1e2-9fe26128eda5,alpha_MHC II,25,alpha_MHC II,0.0010004074299117267,alpha_MHC II,Adult_Human_PancreaticIslet_pkl,UBERON:0001264,CT:0000452,pancreatic A cell:MHC II,CL:0000171,skos:narrowMatch,"[{""gene_id"": ""HGNC:4191"", ""gene_label"": ""GCG"", ""ensembl_id"": ""ENSG00000115263"", ""mean_gene_expr_value"": 5.773454189300537}, {""gene_id"": ""HGNC:14359"", ""gene_label"": ""IRX2"", ""ensembl_id"": ""ENSG00000170561"", ""mean_gene_expr_value"": 0.8753408193588257}, {""gene_id"": ""HGNC:29527"", ""gene_label"": ""HIGD1A"", ""ensembl_id"": ""ENSG00000181061"", ""mean_gene_expr_value"": 0.9163064360618591}, {""gene_id"": ""HGNC:11060"", ""gene_label"": ""SLC7A2"", ""ensembl_id"": ""ENSG00000003989"", ""mean_gene_expr_value"": 2.438117027282715}, {""gene_id"": ""HGNC:8779"", ""gene_label"": ""PDE3B"", ""ensembl_id"": ""ENSG00000152270"", ""mean_gene_expr_value"": 1.0319194793701172}, {""gene_id"": ""HGNC:6408"", ""gene_label"": ""MAFB"", ""ensembl_id"": ""ENSG00000204103"", ""mean_gene_expr_value"": 2.015242099761963}, {""gene_id"": ""HGNC:17171"", ""gene_label"": ""LOXL4"", ""ensembl_id"": ""ENSG00000138131"", ""mean_gene_expr_value"": 0.8210042119026184}, {""gene_id"": ""HGNC:15908"", ""gene_label"": ""NAA20"", ""ensembl_id"": ""ENSG00000173418"", ""mean_gene_expr_value"": 2.49712872505188}, {""gene_id"": ""HGNC:8830"", ""gene_label"": ""PEMT"", ""ensembl_id"": ""ENSG00000133027"", ""mean_gene_expr_value"": 0.6333820819854736}, {""gene_id"": ""HGNC:4331"", ""gene_label"": ""GLS"", ""ensembl_id"": ""ENSG00000115419"", ""mean_gene_expr_value"": 1.305362582206726}]"
D29.8_25,alpha,PATO:0000384,UBERON:0001264,EFO:0010010,PATO:0000461,CL:0000171,unknown,HsapDv:0000117,NCBITaxon:9606,True,D29,cell,tissue,pancreatic A cell,CEL-seq2,normal,Homo sapiens,male,pancreas,unknown,23-year-old human stage,tED2uTQM0z,cbaf2a53-1185-4056-a1e2-9fe26128eda5,PP,27,alpha_immature,1.563181307774967e-05,PP,Adult_Human_PancreaticIslet_pkl,UBERON:0001264,CT:0000451,pancreatic PP cell,CL:0002275,skos:exactMatch,"[{""gene_id"": ""HGNC:9327"", ""gene_label"": ""PPY"", ""ensembl_id"": ""ENSG00000108849"", ""mean_gene_expr_value"": 6.786993980407715}, {""gene_id"": ""HGNC:3490"", ""gene_label"": ""ETV1"", ""ensembl_id"": ""ENSG00000006468"", ""mean_gene_expr_value"": 1.760208249092102}, {""gene_id"": ""HGNC:10575"", ""gene_label"": ""SCG2"", ""ensembl_id"": ""ENSG00000171951"", ""mean_gene_expr_value"": 4.082103729248047}, {""gene_id"": ""HGNC:7001"", ""gene_label"": ""MEIS2"", ""ensembl_id"": ""ENSG00000134138"", ""mean_gene_expr_value"": 2.207331657409668}, {""gene_id"": ""HGNC:60"", ""gene_label"": ""ABCC9"", ""ensembl_id"": ""ENSG00000069431"", ""mean_gene_expr_value"": 1.5309526920318604}, {""gene_id"": ""HGNC:8620"", ""gene_label"": ""PAX6"", ""ensembl_id"": ""ENSG00000007372"", ""mean_gene_expr_value"": 3.1336169242858887}, {""gene_id"": ""HGNC:5361"", ""gene_label"": ""ID2"", ""ensembl_id"": ""ENSG00000115738"", ""mean_gene_expr_value"": 2.636064052581787}, {""gene_id"": ""HGNC:33792"", ""gene_label"": ""SERTM1"", ""ensembl_id"": ""ENSG00000180440"", ""mean_gene_expr_value"": 1.2613499164581299}, {""gene_id"": ""HGNC:11050"", ""gene_label"": ""SLC6A4"", ""ensembl_id"": ""ENSG00000108576"", ""mean_gene_expr_value"": 1.351383924484253}, {""gene_id"": ""HGNC:4093"", ""gene_label"": ""GAD2"", ""ensembl_id"": ""ENSG00000136750"", ""mean_gene_expr_value"": 2.2107765674591064}]"
D29.8_27,alpha,PATO:0000384,UBERON:0001264,EFO:0010010,PATO:0000461,CL:0000171,unknown,HsapDv:0000117,NCBITaxon:9606,True,D29,cell,tissue,pancreatic A cell,CEL-seq2,normal,Homo sapiens,male,pancreas,unknown,23-year-old human stage,LjLB^fwp`N,cbaf2a53-1185-4056-a1e2-9fe26128eda5,alpha_MHC II,31,alpha_MHC II,0.019741860702991214,alpha_MHC II,Adult_Human_PancreaticIslet_pkl,UBERON:0001264,CT:0000452,pancreatic A cell:MHC II,CL:0000171,skos:narrowMatch,"[{""gene_id"": ""HGNC:4191"", ""gene_label"": ""GCG"", ""ensembl_id"": ""ENSG00000115263"", ""mean_gene_expr_value"": 5.773454189300537}, {""gene_id"": ""HGNC:14359"", ""gene_label"": ""IRX2"", ""ensembl_id"": ""ENSG00000170561"", ""mean_gene_expr_value"": 0.8753408193588257}, {""gene_id"": ""HGNC:29527"", ""gene_label"": ""HIGD1A"", ""ensembl_id"": ""ENSG00000181061"", ""mean_gene_expr_value"": 0.9163064360618591}, {""gene_id"": ""HGNC:11060"", ""gene_label"": ""SLC7A2"", ""ensembl_id"": ""ENSG00000003989"", ""mean_gene_expr_value"": 2.438117027282715}, {""gene_id"": ""HGNC:8779"", ""gene_label"": ""PDE3B"", ""ensembl_id"": ""ENSG00000152270"", ""mean_gene_expr_value"": 1.0319194793701172}, {""gene_id"": ""HGNC:6408"", ""gene_label"": ""MAFB"", ""ensembl_id"": ""ENSG00000204103"", ""mean_gene_expr_value"": 2.015242099761963}, {""gene_id"": ""HGNC:17171"", ""gene_label"": ""LOXL4"", ""ensembl_id"": ""ENSG00000138131"", ""mean_gene_expr_value"": 0.8210042119026184}, {""gene_id"": ""HGNC:15908"", ""gene_label"": ""NAA20"", ""ensembl_id"": ""ENSG00000173418"", ""mean_gene_expr_value"": 2.49712872505188}, {""gene_id"": ""HGNC:8830"", ""gene_label"": ""PEMT"", ""ensembl_id"": ""ENSG00000133027"", ""mean_gene_expr_value"": 0.6333820819854736}, {""gene_id"": ""HGNC:4331"", ""gene_label"": ""GLS"", ""ensembl_id"": ""ENSG00000115419"", ""mean_gene_expr_value"": 1.305362582206726}]"
D29.8_29,alpha,PATO:0000384,UBERON:0001264,EFO:0010010,PATO:0000461,CL:0000171,unknown,HsapDv:0000117,NCBITaxon:9606,True,D29,cell,tissue,pancreatic A cell,CEL-seq2,normal,Homo sapiens,male,pancreas,unknown,23-year-old human stage,SrdCl^ELxI,cbaf2a53-1185-4056-a1e2-9fe26128eda5,alpha_MHC II,15,alpha_MHC II,0.0014579651839656778,alpha_MHC II,Adult_Human_PancreaticIslet_pkl,UBERON:0001264,CT:0000452,pancreatic A cell:MHC II,CL:0000171,skos:narrowMatch,"[{""gene_id"": ""HGNC:4191"", ""gene_label"": ""GCG"", ""ensembl_id"": ""ENSG00000115263"", ""mean_gene_expr_value"": 5.773454189300537}, {""gene_id"": ""HGNC:14359"", ""gene_label"": ""IRX2"", ""ensembl_id"": ""ENSG00000170561"", ""mean_gene_expr_value"": 0.8753408193588257}, {""gene_id"": ""HGNC:29527"", ""gene_label"": ""HIGD1A"", ""ensembl_id"": ""ENSG00000181061"", ""mean_gene_expr_value"": 0.9163064360618591}, {""gene_id"": ""HGNC:11060"", ""gene_label"": ""SLC7A2"", ""ensembl_id"": ""ENSG00000003989"", ""mean_gene_expr_value"": 2.438117027282715}, {""gene_id"": ""HGNC:8779"", ""gene_label"": ""PDE3B"", ""ensembl_id"": ""ENSG00000152270"", ""mean_gene_expr_value"": 1.0319194793701172}, {""gene_id"": ""HGNC:6408"", ""gene_label"": ""MAFB"", ""ensembl_id"": ""ENSG00000204103"", ""mean_gene_expr_value"": 2.015242099761963}, {""gene_id"": ""HGNC:17171"", ""gene_label"": ""LOXL4"", ""ensembl_id"": ""ENSG00000138131"", ""mean_gene_expr_value"": 0.8210042119026184}, {""gene_id"": ""HGNC:15908"", ""gene_label"": ""NAA20"", ""ensembl_id"": ""ENSG00000173418"", ""mean_gene_expr_value"": 2.49712872505188}, {""gene_id"": ""HGNC:8830"", ""gene_label"": ""PEMT"", ""ensembl_id"": ""ENSG00000133027"", ""mean_gene_expr_value"": 0.6333820819854736}, {""gene_id"": ""HGNC:4331"", ""gene_label"": ""GLS"", ""ensembl_id"": ""ENSG00000115419"", ""mean_gene_expr_value"": 1.305362582206726}]"
D29.8_30,alpha,PATO:0000384,UBERON:0001264,EFO:0010010,PATO:0000461,CL:0000171,unknown,HsapDv:0000117,NCBITaxon:9606,True,D29,cell,tissue,pancreatic A cell,CEL-seq2,normal,Homo sapiens,male,pancreas,unknown,23-year-old human stage,1;mfw8Z3e!,cbaf2a53-1185-4056-a1e2-9fe26128eda5,alpha_MHC II,2,alpha_MHC II,0.0006940225002089687,alpha_MHC II,Adult_Human_PancreaticIslet_pkl,UBERON:0001264,CT:0000452,pancreatic A cell:MHC II,CL:0000171,skos:narrowMatch,"[{""gene_id"": ""HGNC:4191"", ""gene_label"": ""GCG"", ""ensembl_id"": ""ENSG00000115263"", ""mean_gene_expr_value"": 5.773454189300537}, {""gene_id"": ""HGNC:14359"", ""gene_label"": ""IRX2"", ""ensembl_id"": ""ENSG00000170561"", ""mean_gene_expr_value"": 0.8753408193588257}, {""gene_id"": ""HGNC:29527"", ""gene_label"": ""HIGD1A"", ""ensembl_id"": ""ENSG00000181061"", ""mean_gene_expr_value"": 0.9163064360618591}, {""gene_id"": ""HGNC:11060"", ""gene_label"": ""SLC7A2"", ""ensembl_id"": ""ENSG00000003989"", ""mean_gene_expr_value"": 2.438117027282715}, {""gene_id"": ""HGNC:8779"", ""gene_label"": ""PDE3B"", ""ensembl_id"": ""ENSG00000152270"", ""mean_gene_expr_value"": 1.0319194793701172}, {""gene_id"": ""HGNC:6408"", ""gene_label"": ""MAFB"", ""ensembl_id"": ""ENSG00000204103"", ""mean_gene_expr_value"": 2.015242099761963}, {""gene_id"": ""HGNC:17171"", ""gene_label"": ""LOXL4"", ""ensembl_id"": ""ENSG00000138131"", ""mean_gene_expr_value"": 0.8210042119026184}, {""gene_id"": ""HGNC:15908"", ""gene_label"": ""NAA20"", ""ensembl_id"": ""ENSG00000173418"", ""mean_gene_expr_value"": 2.49712872505188}, {""gene_id"": ""HGNC:8830"", ""gene_label"": ""PEMT"", ""ensembl_id"": ""ENSG00000133027"", ""mean_gene_expr_value"": 0.6333820819854736}, {""gene_id"": ""HGNC:4331"", ""gene_label"": ""GLS"", ""ensembl_id"": ""ENSG00000115419"", ""mean_gene_expr_value"": 1.305362582206726}]"
D29.8_32,alpha,PATO:0000384,UBERON:0001264,EFO:0010010,PATO:0000461,CL:0000171,unknown,HsapDv:0000117,NCBITaxon:9606,True,D29,cell,tissue,pancreatic A cell,CEL-seq2,normal,Homo sapiens,male,pancreas,unknown,23-year-old human stage,yNaZCoSu(),cbaf2a53-1185-4056-a1e2-9fe26128eda5,alpha_MHC II,23,alpha_MHC II,0.0018813038261885923,alpha_MHC II,Adult_Human_PancreaticIslet_pkl,UBERON:0001264,CT:0000452,pancreatic A cell:MHC II,CL:0000171,skos:narrowMatch,"[{""gene_id"": ""HGNC:4191"", ""gene_label"": ""GCG"", ""ensembl_id"": ""ENSG00000115263"", ""mean_gene_expr_value"": 5.773454189300537}, {""gene_id"": ""HGNC:14359"", ""gene_label"": ""IRX2"", ""ensembl_id"": ""ENSG00000170561"", ""mean_gene_expr_value"": 0.8753408193588257}, {""gene_id"": ""HGNC:29527"", ""gene_label"": ""HIGD1A"", ""ensembl_id"": ""ENSG00000181061"", ""mean_gene_expr_value"": 0.9163064360618591}, {""gene_id"": ""HGNC:11060"", ""gene_label"": ""SLC7A2"", ""ensembl_id"": ""ENSG00000003989"", ""mean_gene_expr_value"": 2.438117027282715}, {""gene_id"": ""HGNC:8779"", ""gene_label"": ""PDE3B"", ""ensembl_id"": ""ENSG00000152270"", ""mean_gene_expr_value"": 1.0319194793701172}, {""gene_id"": ""HGNC:6408"", ""gene_label"": ""MAFB"", ""ensembl_id"": ""ENSG00000204103"", ""mean_gene_expr_value"": 2.015242099761963}, {""gene_id"": ""HGNC:17171"", ""gene_label"": ""LOXL4"", ""ensembl_id"": ""ENSG00000138131"", ""mean_gene_expr_value"": 0.8210042119026184}, {""gene_id"": ""HGNC:15908"", ""gene_label"": ""NAA20"", ""ensembl_id"": ""ENSG00000173418"", ""mean_gene_expr_value"": 2.49712872505188}, {""gene_id"": ""HGNC:8830"", ""gene_label"": ""PEMT"", ""ensembl_id"": ""ENSG00000133027"", ""mean_gene_expr_value"": 0.6333820819854736}, {""gene_id"": ""HGNC:4331"", ""gene_label"": ""GLS"", ""ensembl_id"": ""ENSG00000115419"", ""mean_gene_expr_value"": 1.305362582206726}]"
D29.8_33,alpha,PATO:0000384,UBERON:0001264,EFO:0010010,PATO:0000461,CL:0000171,unknown,HsapDv:0000117,NCBITaxon:9606,True,D29,cell,tissue,pancreatic A cell,CEL-seq2,normal,Homo sapiens,male,pancreas,unknown,23-year-old human stage,{4k%ZB=wh3,cbaf2a53-1185-4056-a1e2-9fe26128eda5,alpha_MHC II,16,alpha_MHC II,0.0006555747594452646,alpha_MHC II,Adult_Human_PancreaticIslet_pkl,UBERON:0001264,CT:0000452,pancreatic A cell:MHC II,CL:0000171,skos:narrowMatch,"[{""gene_id"": ""HGNC:4191"", ""gene_label"": ""GCG"", ""ensembl_id"": ""ENSG00000115263"", ""mean_gene_expr_value"": 5.773454189300537}, {""gene_id"": ""HGNC:14359"", ""gene_label"": ""IRX2"", ""ensembl_id"": ""ENSG00000170561"", ""mean_gene_expr_value"": 0.8753408193588257}, {""gene_id"": ""HGNC:29527"", ""gene_label"": ""HIGD1A"", ""ensembl_id"": ""ENSG00000181061"", ""mean_gene_expr_value"": 0.9163064360618591}, {""gene_id"": ""HGNC:11060"", ""gene_label"": ""SLC7A2"", ""ensembl_id"": ""ENSG00000003989"", ""mean_gene_expr_value"": 2.438117027282715}, {""gene_id"": ""HGNC:8779"", ""gene_label"": ""PDE3B"", ""ensembl_id"": ""ENSG00000152270"", ""mean_gene_expr_value"": 1.0319194793701172}, {""gene_id"": ""HGNC:6408"", ""gene_label"": ""MAFB"", ""ensembl_id"": ""ENSG00000204103"", ""mean_gene_expr_value"": 2.015242099761963}, {""gene_id"": ""HGNC:17171"", ""gene_label"": ""LOXL4"", ""ensembl_id"": ""ENSG00000138131"", ""mean_gene_expr_value"": 0.8210042119026184}, {""gene_id"": ""HGNC:15908"", ""gene_label"": ""NAA20"", ""ensembl_id"": ""ENSG00000173418"", ""mean_gene_expr_value"": 2.49712872505188}, {""gene_id"": ""HGNC:8830"", ""gene_label"": ""PEMT"", ""ensembl_id"": ""ENSG00000133027"", ""mean_gene_expr_value"": 0.6333820819854736}, {""gene_id"": ""HGNC:4331"", ""gene_label"": ""GLS"", ""ensembl_id"": ""ENSG00000115419"", ""mean_gene_expr_value"": 1.305362582206726}]"
D29.8_34,beta,PATO:0000384,UBERON:0001264,EFO:0010010,PATO:0000461,CL:0000169,unknown,HsapDv:0000117,NCBITaxon:9606,True,D29,cell,tissue,type B pancreatic cell,CEL-seq2,normal,Homo sapiens,male,pancreas,unknown,23-year-old human stage,SUvJ!Wk2S?,cbaf2a53-1185-4056-a1e2-9fe26128eda5,beta_MHC/autoantigen,18,beta_MHC/autoantigen,0.14446945661002444,beta_MHC/autoantigen,Adult_Human_PancreaticIslet_pkl,UBERON:0001264,CT:0000456,type B pancreatic cell:MHCII presenting,CL:0000171,skos:narrowMatch,"[{""gene_id"": ""HGNC:4191"", ""gene_label"": ""GCG"", ""ensembl_id"": ""ENSG00000115263"", ""mean_gene_expr_value"": 5.773454189300537}, {""gene_id"": ""HGNC:14359"", ""gene_label"": ""IRX2"", ""ensembl_id"": ""ENSG00000170561"", ""mean_gene_expr_value"": 0.8753408193588257}, {""gene_id"": ""HGNC:29527"", ""gene_label"": ""HIGD1A"", ""ensembl_id"": ""ENSG00000181061"", ""mean_gene_expr_value"": 0.9163064360618591}, {""gene_id"": ""HGNC:11060"", ""gene_label"": ""SLC7A2"", ""ensembl_id"": ""ENSG00000003989"", ""mean_gene_expr_value"": 2.438117027282715}, {""gene_id"": ""HGNC:8779"", ""gene_label"": ""PDE3B"", ""ensembl_id"": ""ENSG00000152270"", ""mean_gene_expr_value"": 1.0319194793701172}, {""gene_id"": ""HGNC:6408"", ""gene_label"": ""MAFB"", ""ensembl_id"": ""ENSG00000204103"", ""mean_gene_expr_value"": 2.015242099761963}, {""gene_id"": ""HGNC:17171"", ""gene_label"": ""LOXL4"", ""ensembl_id"": ""ENSG00000138131"", ""mean_gene_expr_value"": 0.8210042119026184}, {""gene_id"": ""HGNC:15908"", ""gene_label"": ""NAA20"", ""ensembl_id"": ""ENSG00000173418"", ""mean_gene_expr_value"": 2.49712872505188}, {""gene_id"": ""HGNC:8830"", ""gene_label"": ""PEMT"", ""ensembl_id"": ""ENSG00000133027"", ""mean_gene_expr_value"": 0.6333820819854736}, {""gene_id"": ""HGNC:4331"", ""gene_label"": ""GLS"", ""ensembl_id"": ""ENSG00000115419"", ""mean_gene_expr_value"": 1.305362582206726}]"
D29.8_35,alpha,PATO:0000384,UBERON:0001264,EFO:0010010,PATO:0000461,CL:0000171,unknown,HsapDv:0000117,NCBITaxon:9606,True,D29,cell,tissue,pancreatic A cell,CEL-seq2,normal,Homo sapiens,male,pancreas,unknown,23-year-old human stage,tU?7b+lOz4,cbaf2a53-1185-4056-a1e2-9fe26128eda5,alpha_MHC II,2,alpha_MHC II,0.007668747444867464,alpha_MHC II,Adult_Human_PancreaticIslet_pkl,UBERON:0001264,CT:0000452,pancreatic A cell:MHC II,CL:0000171,skos:narrowMatch,"[{""gene_id"": ""HGNC:4191"", ""gene_label"": ""GCG"", ""ensembl_id"": ""ENSG00000115263"", ""mean_gene_expr_value"": 5.773454189300537}, {""gene_id"": ""HGNC:14359"", ""gene_label"": ""IRX2"", ""ensembl_id"": ""ENSG00000170561"", ""mean_gene_expr_value"": 0.8753408193588257}, {""gene_id"": ""HGNC:29527"", ""gene_label"": ""HIGD1A"", ""ensembl_id"": ""ENSG00000181061"", ""mean_gene_expr_value"": 0.9163064360618591}, {""gene_id"": ""HGNC:11060"", ""gene_label"": ""SLC7A2"", ""ensembl_id"": ""ENSG00000003989"", ""mean_gene_expr_value"": 2.438117027282715}, {""gene_id"": ""HGNC:8779"", ""gene_label"": ""PDE3B"", ""ensembl_id"": ""ENSG00000152270"", ""mean_gene_expr_value"": 1.0319194793701172}, {""gene_id"": ""HGNC:6408"", ""gene_label"": ""MAFB"", ""ensembl_id"": ""ENSG00000204103"", ""mean_gene_expr_value"": 2.015242099761963}, {""gene_id"": ""HGNC:17171"", ""gene_label"": ""LOXL4"", ""ensembl_id"": ""ENSG00000138131"", ""mean_gene_expr_value"": 0.8210042119026184}, {""gene_id"": ""HGNC:15908"", ""gene_label"": ""NAA20"", ""ensembl_id"": ""ENSG00000173418"", ""mean_gene_expr_value"": 2.49712872505188}, {""gene_id"": ""HGNC:8830"", ""gene_label"": ""PEMT"", ""ensembl_id"": ""ENSG00000133027"", ""mean_gene_expr_value"": 0.6333820819854736}, {""gene_id"": ""HGNC:4331"", ""gene_label"": ""GLS"", ""ensembl_id"": ""ENSG00000115419"", ""mean_gene_expr_value"": 1.305362582206726}]"
D29.8_37,alpha,PATO:0000384,UBERON:0001264,EFO:0010010,PATO:0000461,CL:0000171,unknown,HsapDv:0000117,NCBITaxon:9606,True,D29,cell,tissue,pancreatic A cell,CEL-seq2,normal,Homo sapiens,male,pancreas,unknown,23-year-old human stage,Z!1mq8KcuA,cbaf2a53-1185-4056-a1e2-9fe26128eda5,alpha_MHC II,2,alpha_MHC II,0.008020951250417716,alpha_MHC II,Adult_Human_PancreaticIslet_pkl,UBERON:0001264,CT:0000452,pancreatic A cell:MHC II,CL:0000171,skos:narrowMatch,"[{""gene_id"": ""HGNC:4191"", ""gene_label"": ""GCG"", ""ensembl_id"": ""ENSG00000115263"", ""mean_gene_expr_value"": 5.773454189300537}, {""gene_id"": ""HGNC:14359"", ""gene_label"": ""IRX2"", ""ensembl_id"": ""ENSG00000170561"", ""mean_gene_expr_value"": 0.8753408193588257}, {""gene_id"": ""HGNC:29527"", ""gene_label"": ""HIGD1A"", ""ensembl_id"": ""ENSG00000181061"", ""mean_gene_expr_value"": 0.9163064360618591}, {""gene_id"": ""HGNC:11060"", ""gene_label"": ""SLC7A2"", ""ensembl_id"": ""ENSG00000003989"", ""mean_gene_expr_value"": 2.438117027282715}, {""gene_id"": ""HGNC:8779"", ""gene_label"": ""PDE3B"", ""ensembl_id"": ""ENSG00000152270"", ""mean_gene_expr_value"": 1.0319194793701172}, {""gene_id"": ""HGNC:6408"", ""gene_label"": ""MAFB"", ""ensembl_id"": ""ENSG00000204103"", ""mean_gene_expr_value"": 2.015242099761963}, {""gene_id"": ""HGNC:17171"", ""gene_label"": ""LOXL4"", ""ensembl_id"": ""ENSG00000138131"", ""mean_gene_expr_value"": 0.8210042119026184}, {""gene_id"": ""HGNC:15908"", ""gene_label"": ""NAA20"", ""ensembl_id"": ""ENSG00000173418"", ""mean_gene_expr_value"": 2.49712872505188}, {""gene_id"": ""HGNC:8830"", ""gene_label"": ""PEMT"", ""ensembl_id"": ""ENSG00000133027"", ""mean_gene_expr_value"": 0.6333820819854736}, {""gene_id"": ""HGNC:4331"", ""gene_label"": ""GLS"", ""ensembl_id"": ""ENSG00000115419"", ""mean_gene_expr_value"": 1.305362582206726}]"
D29.8_39,alpha,PATO:0000384,UBERON:0001264,EFO:0010010,PATO:0000461,CL:0000171,unknown,HsapDv:0000117,NCBITaxon:9606,True,D29,cell,tissue,pancreatic A cell,CEL-seq2,normal,Homo sapiens,male,pancreas,unknown,23-year-old human stage,cXL=Lt3#d-,cbaf2a53-1185-4056-a1e2-9fe26128eda5,alpha_MHC II,17,alpha_MHC II,0.015499087664354544,alpha_MHC II,Adult_Human_PancreaticIslet_pkl,UBERON:0001264,CT:0000452,pancreatic A cell:MHC II,CL:0000171,skos:narrowMatch,"[{""gene_id"": ""HGNC:4191"", ""gene_label"": ""GCG"", ""ensembl_id"": ""ENSG00000115263"", ""mean_gene_expr_value"": 5.773454189300537}, {""gene_id"": ""HGNC:14359"", ""gene_label"": ""IRX2"", ""ensembl_id"": ""ENSG00000170561"", ""mean_gene_expr_value"": 0.8753408193588257}, {""gene_id"": ""HGNC:29527"", ""gene_label"": ""HIGD1A"", ""ensembl_id"": ""ENSG00000181061"", ""mean_gene_expr_value"": 0.9163064360618591}, {""gene_id"": ""HGNC:11060"", ""gene_label"": ""SLC7A2"", ""ensembl_id"": ""ENSG00000003989"", ""mean_gene_expr_value"": 2.438117027282715}, {""gene_id"": ""HGNC:8779"", ""gene_label"": ""PDE3B"", ""ensembl_id"": ""ENSG00000152270"", ""mean_gene_expr_value"": 1.0319194793701172}, {""gene_id"": ""HGNC:6408"", ""gene_label"": ""MAFB"", ""ensembl_id"": ""ENSG00000204103"", ""mean_gene_expr_value"": 2.015242099761963}, {""gene_id"": ""HGNC:17171"", ""gene_label"": ""LOXL4"", ""ensembl_id"": ""ENSG00000138131"", ""mean_gene_expr_value"": 0.8210042119026184}, {""gene_id"": ""HGNC:15908"", ""gene_label"": ""NAA20"", ""ensembl_id"": ""ENSG00000173418"", ""mean_gene_expr_value"": 2.49712872505188}, {""gene_id"": ""HGNC:8830"", ""gene_label"": ""PEMT"", ""ensembl_id"": ""ENSG00000133027"", ""mean_gene_expr_value"": 0.6333820819854736}, {""gene_id"": ""HGNC:4331"", ""gene_label"": ""GLS"", ""ensembl_id"": ""ENSG00000115419"", ""mean_gene_expr_value"": 1.305362582206726}]"
D29.8_40,alpha,PATO:0000384,UBERON:0001264,EFO:0010010,PATO:0000461,CL:0000171,unknown,HsapDv:0000117,NCBITaxon:9606,True,D29,cell,tissue,pancreatic A cell,CEL-seq2,normal,Homo sapiens,male,pancreas,unknown,23-year-old human stage,pH;%F+`e4f,cbaf2a53-1185-4056-a1e2-9fe26128eda5,alpha_stress II,25,alpha_MHC II,0.9994640763807986,alpha_stress II,Adult_Human_PancreaticIslet_pkl,UBERON:0001264,CT:0000455,pancreatic A cell:stress II,CL:0000171,skos:narrowMatch,"[{""gene_id"": ""HGNC:4191"", ""gene_label"": ""GCG"", ""ensembl_id"": ""ENSG00000115263"", ""mean_gene_expr_value"": 5.773454189300537}, {""gene_id"": ""HGNC:14359"", ""gene_label"": ""IRX2"", ""ensembl_id"": ""ENSG00000170561"", ""mean_gene_expr_value"": 0.8753408193588257}, {""gene_id"": ""HGNC:29527"", ""gene_label"": ""HIGD1A"", ""ensembl_id"": ""ENSG00000181061"", ""mean_gene_expr_value"": 0.9163064360618591}, {""gene_id"": ""HGNC:11060"", ""gene_label"": ""SLC7A2"", ""ensembl_id"": ""ENSG00000003989"", ""mean_gene_expr_value"": 2.438117027282715}, {""gene_id"": ""HGNC:8779"", ""gene_label"": ""PDE3B"", ""ensembl_id"": ""ENSG00000152270"", ""mean_gene_expr_value"": 1.0319194793701172}, {""gene_id"": ""HGNC:6408"", ""gene_label"": ""MAFB"", ""ensembl_id"": ""ENSG00000204103"", ""mean_gene_expr_value"": 2.015242099761963}, {""gene_id"": ""HGNC:17171"", ""gene_label"": ""LOXL4"", ""ensembl_id"": ""ENSG00000138131"", ""mean_gene_expr_value"": 0.8210042119026184}, {""gene_id"": ""HGNC:15908"", ""gene_label"": ""NAA20"", ""ensembl_id"": ""ENSG00000173418"", ""mean_gene_expr_value"": 2.49712872505188}, {""gene_id"": ""HGNC:8830"", ""gene_label"": ""PEMT"", ""ensembl_id"": ""ENSG00000133027"", ""mean_gene_expr_value"": 0.6333820819854736}, {""gene_id"": ""HGNC:4331"", ""gene_label"": ""GLS"", ""ensembl_id"": ""ENSG00000115419"", ""mean_gene_expr_value"": 1.305362582206726}]"
