,cellular_classification,sex_ontology_term_id,tissue_ontology_term_id,assay_ontology_term_id,disease_ontology_term_id,cell_type_ontology_term_id,self_reported_ethnicity_ontology_term_id,development_stage_ontology_term_id,organism_ontology_term_id,is_primary_data,donor_id,suspension_type,tissue_type,cell_type,assay,disease,organism,sex,tissue,self_reported_ethnicity,development_stage,observation_joinid,source,orig.ident,nCount_RNA,nFeature_RNA,nCount_refAssay,nFeature_refAssay,predicted.annotation.l1.score,predicted.annotation.l1,mapping.score,hra_prediction,Organ_Level,Organ_ID,Annotation_Label_ID,CL_Label,clid,match_type,gene_expr
D31.6_75,acinar,PATO:0000384,UBERON:0001264,EFO:0010010,PATO:0000461,CL:0002064,unknown,HsapDv:0000153,NCBITaxon:9606,True,D31,cell,tissue,pancreatic acinar cell,CEL-seq2,normal,Homo sapiens,male,pancreas,unknown,59-year-old human stage,dTc4Rt`tfW,cbaf2a53-1185-4056-a1e2-9fe26128eda5,5,37367.0,4175,30135.0,3924,1.0000000000000002,acinar,0.9925965592073668,acinar,Pancreas_L1,UBERON:0001264,AZ:0000398,pancreatic acinar cell,CL:0002064,skos:exactMatch,"[{""gene_id"": ""HGNC:9951"", ""gene_label"": ""REG1A"", ""ensembl_id"": ""ENSG00000115386"", ""mean_gene_expr_value"": 279.2327575683594}, {""gene_id"": ""HGNC:11244"", ""gene_label"": ""SPINK1"", ""ensembl_id"": ""ENSG00000164266"", ""mean_gene_expr_value"": 66.08230590820312}, {""gene_id"": ""HGNC:1645"", ""gene_label"": ""CD24"", ""ensembl_id"": ""ENSG00000272398"", ""mean_gene_expr_value"": 33.436283111572266}, {""gene_id"": ""HGNC:10298"", ""gene_label"": ""RPL10"", ""ensembl_id"": ""ENSG00000147403"", ""mean_gene_expr_value"": 15.834513664245605}, {""gene_id"": ""HGNC:3189"", ""gene_label"": ""EEF1A1"", ""ensembl_id"": ""ENSG00000156508"", ""mean_gene_expr_value"": 65.23274230957031}, {""gene_id"": ""HGNC:976"", ""gene_label"": ""BCAT1"", ""ensembl_id"": ""ENSG00000060982"", ""mean_gene_expr_value"": 5.958406925201416}, {""gene_id"": ""HGNC:10385"", ""gene_label"": ""RPS12"", ""ensembl_id"": ""ENSG00000112306"", ""mean_gene_expr_value"": 20.28584098815918}, {""gene_id"": ""HGNC:9952"", ""gene_label"": ""REG1B"", ""ensembl_id"": ""ENSG00000172023"", ""mean_gene_expr_value"": 108.15310668945312}, {""gene_id"": ""HGNC:4627"", ""gene_label"": ""GSTA2"", ""ensembl_id"": ""ENSG00000244067"", ""mean_gene_expr_value"": 11.383185386657715}, {""gene_id"": ""HGNC:29789"", ""gene_label"": ""MTUS1"", ""ensembl_id"": ""ENSG00000129422"", ""mean_gene_expr_value"": 4.046902656555176}]"
D31.6_76,beta,PATO:0000384,UBERON:0001264,EFO:0010010,PATO:0000461,CL:0000169,unknown,HsapDv:0000153,NCBITaxon:9606,True,D31,cell,tissue,type B pancreatic cell,CEL-seq2,normal,Homo sapiens,male,pancreas,unknown,59-year-old human stage,KJqoa%GCpZ,cbaf2a53-1185-4056-a1e2-9fe26128eda5,5,29564.0,4618,26717.0,4330,1.0000000000000004,beta,0.9967494107363161,beta,Pancreas_L1,UBERON:0001264,AZ:0000399,type B pancreatic cell,CL:0000171,skos:exactMatch,"[{""gene_id"": ""HGNC:10816"", ""gene_label"": ""SCG5"", ""ensembl_id"": ""ENSG00000166922"", ""mean_gene_expr_value"": 13.806371688842773}, {""gene_id"": ""HGNC:9286"", ""gene_label"": ""PPP1R1A"", ""ensembl_id"": ""ENSG00000135447"", ""mean_gene_expr_value"": 4.174792289733887}, {""gene_id"": ""HGNC:20303"", ""gene_label"": ""SLC30A8"", ""ensembl_id"": ""ENSG00000164756"", ""mean_gene_expr_value"": 8.432409286499023}, {""gene_id"": ""HGNC:6408"", ""gene_label"": ""MAFB"", ""ensembl_id"": ""ENSG00000204103"", ""mean_gene_expr_value"": 5.972576141357422}, {""gene_id"": ""HGNC:12405"", ""gene_label"": ""TTR"", ""ensembl_id"": ""ENSG00000118271"", ""mean_gene_expr_value"": 221.20248413085938}, {""gene_id"": ""HGNC:4392"", ""gene_label"": ""GNAS"", ""ensembl_id"": ""ENSG00000087460"", ""mean_gene_expr_value"": 117.32992553710938}, {""gene_id"": ""HGNC:28906"", ""gene_label"": ""G6PC2"", ""ensembl_id"": ""ENSG00000152254"", ""mean_gene_expr_value"": 8.363158226013184}, {""gene_id"": ""HGNC:4191"", ""gene_label"": ""GCG"", ""ensembl_id"": ""ENSG00000115263"", ""mean_gene_expr_value"": 350.88671875}, {""gene_id"": ""HGNC:8744"", ""gene_label"": ""PCSK2"", ""ensembl_id"": ""ENSG00000125851"", ""mean_gene_expr_value"": 16.54875373840332}, {""gene_id"": ""HGNC:13707"", ""gene_label"": ""SCG3"", ""ensembl_id"": ""ENSG00000104112"", ""mean_gene_expr_value"": 4.083379745483398}]"
D31.6_77,alpha,PATO:0000384,UBERON:0001264,EFO:0010010,PATO:0000461,CL:0000171,unknown,HsapDv:0000153,NCBITaxon:9606,True,D31,cell,tissue,pancreatic A cell,CEL-seq2,normal,Homo sapiens,male,pancreas,unknown,59-year-old human stage,teJdTjvpT=,cbaf2a53-1185-4056-a1e2-9fe26128eda5,5,21535.0,3093,20030.0,2899,1.0,alpha,0.9697600222533594,alpha,Pancreas_L1,UBERON:0001264,AZ:0000400,pancreatic A cell,CL:0000171,skos:exactMatch,"[{""gene_id"": ""HGNC:10816"", ""gene_label"": ""SCG5"", ""ensembl_id"": ""ENSG00000166922"", ""mean_gene_expr_value"": 13.806371688842773}, {""gene_id"": ""HGNC:9286"", ""gene_label"": ""PPP1R1A"", ""ensembl_id"": ""ENSG00000135447"", ""mean_gene_expr_value"": 4.174792289733887}, {""gene_id"": ""HGNC:20303"", ""gene_label"": ""SLC30A8"", ""ensembl_id"": ""ENSG00000164756"", ""mean_gene_expr_value"": 8.432409286499023}, {""gene_id"": ""HGNC:6408"", ""gene_label"": ""MAFB"", ""ensembl_id"": ""ENSG00000204103"", ""mean_gene_expr_value"": 5.972576141357422}, {""gene_id"": ""HGNC:12405"", ""gene_label"": ""TTR"", ""ensembl_id"": ""ENSG00000118271"", ""mean_gene_expr_value"": 221.20248413085938}, {""gene_id"": ""HGNC:4392"", ""gene_label"": ""GNAS"", ""ensembl_id"": ""ENSG00000087460"", ""mean_gene_expr_value"": 117.32992553710938}, {""gene_id"": ""HGNC:28906"", ""gene_label"": ""G6PC2"", ""ensembl_id"": ""ENSG00000152254"", ""mean_gene_expr_value"": 8.363158226013184}, {""gene_id"": ""HGNC:4191"", ""gene_label"": ""GCG"", ""ensembl_id"": ""ENSG00000115263"", ""mean_gene_expr_value"": 350.88671875}, {""gene_id"": ""HGNC:8744"", ""gene_label"": ""PCSK2"", ""ensembl_id"": ""ENSG00000125851"", ""mean_gene_expr_value"": 16.54875373840332}, {""gene_id"": ""HGNC:13707"", ""gene_label"": ""SCG3"", ""ensembl_id"": ""ENSG00000104112"", ""mean_gene_expr_value"": 4.083379745483398}]"
D31.6_79,duct,PATO:0000384,UBERON:0001264,EFO:0010010,PATO:0000461,CL:0002079,unknown,HsapDv:0000153,NCBITaxon:9606,True,D31,cell,tissue,pancreatic ductal cell,CEL-seq2,normal,Homo sapiens,male,pancreas,unknown,59-year-old human stage,=yQVky|EW=,cbaf2a53-1185-4056-a1e2-9fe26128eda5,5,18714.0,4049,16325.0,3795,1.0000000000000002,ductal,0.9799134238047976,ductal,Pancreas_L1,UBERON:0001264,AZ:0000397,pancreatic ductal cell,CL:0002079,skos:exactMatch,"[{""gene_id"": ""HGNC:537"", ""gene_label"": ""ANXA2"", ""ensembl_id"": ""ENSG00000182718"", ""mean_gene_expr_value"": 24.55360984802246}, {""gene_id"": ""HGNC:542"", ""gene_label"": ""ANXA4"", ""ensembl_id"": ""ENSG00000196975"", ""mean_gene_expr_value"": 22.450515747070312}, {""gene_id"": ""HGNC:11881"", ""gene_label"": ""TMSB4X"", ""ensembl_id"": ""ENSG00000205542"", ""mean_gene_expr_value"": 25.68762969970703}, {""gene_id"": ""HGNC:1645"", ""gene_label"": ""CD24"", ""ensembl_id"": ""ENSG00000272398"", ""mean_gene_expr_value"": 30.46082305908203}, {""gene_id"": ""HGNC:11030"", ""gene_label"": ""SLC4A4"", ""ensembl_id"": ""ENSG00000080493"", ""mean_gene_expr_value"": 6.697937965393066}, {""gene_id"": ""HGNC:1528"", ""gene_label"": ""CAV2"", ""ensembl_id"": ""ENSG00000105971"", ""mean_gene_expr_value"": 4.2134013175964355}, {""gene_id"": ""HGNC:16841"", ""gene_label"": ""LITAF"", ""ensembl_id"": ""ENSG00000189067"", ""mean_gene_expr_value"": 3.409278154373169}, {""gene_id"": ""HGNC:1689"", ""gene_label"": ""CD59"", ""ensembl_id"": ""ENSG00000085063"", ""mean_gene_expr_value"": 15.615463256835938}, {""gene_id"": ""HGNC:12855"", ""gene_label"": ""YWHAZ"", ""ensembl_id"": ""ENSG00000164924"", ""mean_gene_expr_value"": 7.708247661590576}, {""gene_id"": ""HGNC:10488"", ""gene_label"": ""S100A11"", ""ensembl_id"": ""ENSG00000163191"", ""mean_gene_expr_value"": 7.935051441192627}]"
D31.6_80,beta,PATO:0000384,UBERON:0001264,EFO:0010010,PATO:0000461,CL:0000169,unknown,HsapDv:0000153,NCBITaxon:9606,True,D31,cell,tissue,type B pancreatic cell,CEL-seq2,normal,Homo sapiens,male,pancreas,unknown,59-year-old human stage,GK{lF%fy#k,cbaf2a53-1185-4056-a1e2-9fe26128eda5,5,21281.0,4161,18618.0,3910,0.9862227232226636,beta,0.7595144234229384,beta,Pancreas_L1,UBERON:0001264,AZ:0000399,type B pancreatic cell,CL:0000171,skos:exactMatch,"[{""gene_id"": ""HGNC:10816"", ""gene_label"": ""SCG5"", ""ensembl_id"": ""ENSG00000166922"", ""mean_gene_expr_value"": 13.806371688842773}, {""gene_id"": ""HGNC:9286"", ""gene_label"": ""PPP1R1A"", ""ensembl_id"": ""ENSG00000135447"", ""mean_gene_expr_value"": 4.174792289733887}, {""gene_id"": ""HGNC:20303"", ""gene_label"": ""SLC30A8"", ""ensembl_id"": ""ENSG00000164756"", ""mean_gene_expr_value"": 8.432409286499023}, {""gene_id"": ""HGNC:6408"", ""gene_label"": ""MAFB"", ""ensembl_id"": ""ENSG00000204103"", ""mean_gene_expr_value"": 5.972576141357422}, {""gene_id"": ""HGNC:12405"", ""gene_label"": ""TTR"", ""ensembl_id"": ""ENSG00000118271"", ""mean_gene_expr_value"": 221.20248413085938}, {""gene_id"": ""HGNC:4392"", ""gene_label"": ""GNAS"", ""ensembl_id"": ""ENSG00000087460"", ""mean_gene_expr_value"": 117.32992553710938}, {""gene_id"": ""HGNC:28906"", ""gene_label"": ""G6PC2"", ""ensembl_id"": ""ENSG00000152254"", ""mean_gene_expr_value"": 8.363158226013184}, {""gene_id"": ""HGNC:4191"", ""gene_label"": ""GCG"", ""ensembl_id"": ""ENSG00000115263"", ""mean_gene_expr_value"": 350.88671875}, {""gene_id"": ""HGNC:8744"", ""gene_label"": ""PCSK2"", ""ensembl_id"": ""ENSG00000125851"", ""mean_gene_expr_value"": 16.54875373840332}, {""gene_id"": ""HGNC:13707"", ""gene_label"": ""SCG3"", ""ensembl_id"": ""ENSG00000104112"", ""mean_gene_expr_value"": 4.083379745483398}]"
D31.6_81,acinar,PATO:0000384,UBERON:0001264,EFO:0010010,PATO:0000461,CL:0002064,unknown,HsapDv:0000153,NCBITaxon:9606,True,D31,cell,tissue,pancreatic acinar cell,CEL-seq2,normal,Homo sapiens,male,pancreas,unknown,59-year-old human stage,KNxiL079|D,cbaf2a53-1185-4056-a1e2-9fe26128eda5,5,31621.0,4659,26535.0,4400,0.9554876235478965,acinar,0.9968275958230498,acinar,Pancreas_L1,UBERON:0001264,AZ:0000398,pancreatic acinar cell,CL:0002064,skos:exactMatch,"[{""gene_id"": ""HGNC:9951"", ""gene_label"": ""REG1A"", ""ensembl_id"": ""ENSG00000115386"", ""mean_gene_expr_value"": 279.2327575683594}, {""gene_id"": ""HGNC:11244"", ""gene_label"": ""SPINK1"", ""ensembl_id"": ""ENSG00000164266"", ""mean_gene_expr_value"": 66.08230590820312}, {""gene_id"": ""HGNC:1645"", ""gene_label"": ""CD24"", ""ensembl_id"": ""ENSG00000272398"", ""mean_gene_expr_value"": 33.436283111572266}, {""gene_id"": ""HGNC:10298"", ""gene_label"": ""RPL10"", ""ensembl_id"": ""ENSG00000147403"", ""mean_gene_expr_value"": 15.834513664245605}, {""gene_id"": ""HGNC:3189"", ""gene_label"": ""EEF1A1"", ""ensembl_id"": ""ENSG00000156508"", ""mean_gene_expr_value"": 65.23274230957031}, {""gene_id"": ""HGNC:976"", ""gene_label"": ""BCAT1"", ""ensembl_id"": ""ENSG00000060982"", ""mean_gene_expr_value"": 5.958406925201416}, {""gene_id"": ""HGNC:10385"", ""gene_label"": ""RPS12"", ""ensembl_id"": ""ENSG00000112306"", ""mean_gene_expr_value"": 20.28584098815918}, {""gene_id"": ""HGNC:9952"", ""gene_label"": ""REG1B"", ""ensembl_id"": ""ENSG00000172023"", ""mean_gene_expr_value"": 108.15310668945312}, {""gene_id"": ""HGNC:4627"", ""gene_label"": ""GSTA2"", ""ensembl_id"": ""ENSG00000244067"", ""mean_gene_expr_value"": 11.383185386657715}, {""gene_id"": ""HGNC:29789"", ""gene_label"": ""MTUS1"", ""ensembl_id"": ""ENSG00000129422"", ""mean_gene_expr_value"": 4.046902656555176}]"
D31.6_82,duct,PATO:0000384,UBERON:0001264,EFO:0010010,PATO:0000461,CL:0002079,unknown,HsapDv:0000153,NCBITaxon:9606,True,D31,cell,tissue,pancreatic ductal cell,CEL-seq2,normal,Homo sapiens,male,pancreas,unknown,59-year-old human stage,RXvmbtT_D=,cbaf2a53-1185-4056-a1e2-9fe26128eda5,5,33850.0,5316,30010.0,4997,1.0000000000000004,ductal,0.9984339099170976,ductal,Pancreas_L1,UBERON:0001264,AZ:0000397,pancreatic ductal cell,CL:0002079,skos:exactMatch,"[{""gene_id"": ""HGNC:537"", ""gene_label"": ""ANXA2"", ""ensembl_id"": ""ENSG00000182718"", ""mean_gene_expr_value"": 24.55360984802246}, {""gene_id"": ""HGNC:542"", ""gene_label"": ""ANXA4"", ""ensembl_id"": ""ENSG00000196975"", ""mean_gene_expr_value"": 22.450515747070312}, {""gene_id"": ""HGNC:11881"", ""gene_label"": ""TMSB4X"", ""ensembl_id"": ""ENSG00000205542"", ""mean_gene_expr_value"": 25.68762969970703}, {""gene_id"": ""HGNC:1645"", ""gene_label"": ""CD24"", ""ensembl_id"": ""ENSG00000272398"", ""mean_gene_expr_value"": 30.46082305908203}, {""gene_id"": ""HGNC:11030"", ""gene_label"": ""SLC4A4"", ""ensembl_id"": ""ENSG00000080493"", ""mean_gene_expr_value"": 6.697937965393066}, {""gene_id"": ""HGNC:1528"", ""gene_label"": ""CAV2"", ""ensembl_id"": ""ENSG00000105971"", ""mean_gene_expr_value"": 4.2134013175964355}, {""gene_id"": ""HGNC:16841"", ""gene_label"": ""LITAF"", ""ensembl_id"": ""ENSG00000189067"", ""mean_gene_expr_value"": 3.409278154373169}, {""gene_id"": ""HGNC:1689"", ""gene_label"": ""CD59"", ""ensembl_id"": ""ENSG00000085063"", ""mean_gene_expr_value"": 15.615463256835938}, {""gene_id"": ""HGNC:12855"", ""gene_label"": ""YWHAZ"", ""ensembl_id"": ""ENSG00000164924"", ""mean_gene_expr_value"": 7.708247661590576}, {""gene_id"": ""HGNC:10488"", ""gene_label"": ""S100A11"", ""ensembl_id"": ""ENSG00000163191"", ""mean_gene_expr_value"": 7.935051441192627}]"
D31.6_83,alpha,PATO:0000384,UBERON:0001264,EFO:0010010,PATO:0000461,CL:0000171,unknown,HsapDv:0000153,NCBITaxon:9606,True,D31,cell,tissue,pancreatic A cell,CEL-seq2,normal,Homo sapiens,male,pancreas,unknown,59-year-old human stage,C3<Uo*l$Z=,cbaf2a53-1185-4056-a1e2-9fe26128eda5,5,18004.0,2619,16790.0,2450,1.0,alpha,0.9904812405885829,alpha,Pancreas_L1,UBERON:0001264,AZ:0000400,pancreatic A cell,CL:0000171,skos:exactMatch,"[{""gene_id"": ""HGNC:10816"", ""gene_label"": ""SCG5"", ""ensembl_id"": ""ENSG00000166922"", ""mean_gene_expr_value"": 13.806371688842773}, {""gene_id"": ""HGNC:9286"", ""gene_label"": ""PPP1R1A"", ""ensembl_id"": ""ENSG00000135447"", ""mean_gene_expr_value"": 4.174792289733887}, {""gene_id"": ""HGNC:20303"", ""gene_label"": ""SLC30A8"", ""ensembl_id"": ""ENSG00000164756"", ""mean_gene_expr_value"": 8.432409286499023}, {""gene_id"": ""HGNC:6408"", ""gene_label"": ""MAFB"", ""ensembl_id"": ""ENSG00000204103"", ""mean_gene_expr_value"": 5.972576141357422}, {""gene_id"": ""HGNC:12405"", ""gene_label"": ""TTR"", ""ensembl_id"": ""ENSG00000118271"", ""mean_gene_expr_value"": 221.20248413085938}, {""gene_id"": ""HGNC:4392"", ""gene_label"": ""GNAS"", ""ensembl_id"": ""ENSG00000087460"", ""mean_gene_expr_value"": 117.32992553710938}, {""gene_id"": ""HGNC:28906"", ""gene_label"": ""G6PC2"", ""ensembl_id"": ""ENSG00000152254"", ""mean_gene_expr_value"": 8.363158226013184}, {""gene_id"": ""HGNC:4191"", ""gene_label"": ""GCG"", ""ensembl_id"": ""ENSG00000115263"", ""mean_gene_expr_value"": 350.88671875}, {""gene_id"": ""HGNC:8744"", ""gene_label"": ""PCSK2"", ""ensembl_id"": ""ENSG00000125851"", ""mean_gene_expr_value"": 16.54875373840332}, {""gene_id"": ""HGNC:13707"", ""gene_label"": ""SCG3"", ""ensembl_id"": ""ENSG00000104112"", ""mean_gene_expr_value"": 4.083379745483398}]"
D31.6_84,mesenchymal,PATO:0000384,UBERON:0001264,EFO:0010010,PATO:0000461,CL:0008019,unknown,HsapDv:0000153,NCBITaxon:9606,True,D31,cell,tissue,mesenchymal cell,CEL-seq2,normal,Homo sapiens,male,pancreas,unknown,59-year-old human stage,AUhsf)AJb),cbaf2a53-1185-4056-a1e2-9fe26128eda5,5,55901.0,5736,50279.0,5403,1.0,activated_stellate,0.9996021897141368,activated_stellate,Pancreas_L1,UBERON:0001264,AZ:0000393,pancreatic stellate cell:activated,CL:0002410,skos:narrowMatch,"[{""gene_id"": ""HGNC:2197"", ""gene_label"": ""COL1A1"", ""ensembl_id"": ""ENSG00000108821"", ""mean_gene_expr_value"": 123.14347839355469}, {""gene_id"": ""HGNC:2203"", ""gene_label"": ""COL4A2"", ""ensembl_id"": ""ENSG00000134871"", ""mean_gene_expr_value"": 16.83913230895996}, {""gene_id"": ""HGNC:11219"", ""gene_label"": ""SPARC"", ""ensembl_id"": ""ENSG00000113140"", ""mean_gene_expr_value"": 49.44782638549805}, {""gene_id"": ""HGNC:7579"", ""gene_label"": ""MYH9"", ""ensembl_id"": ""ENSG00000100345"", ""mean_gene_expr_value"": 11.230435371398926}, {""gene_id"": ""HGNC:12692"", ""gene_label"": ""VIM"", ""ensembl_id"": ""ENSG00000026025"", ""mean_gene_expr_value"": 16.056522369384766}, {""gene_id"": ""HGNC:2192"", ""gene_label"": ""COL15A1"", ""ensembl_id"": ""ENSG00000204291"", ""mean_gene_expr_value"": 9.143477439880371}, {""gene_id"": ""HGNC:6561"", ""gene_label"": ""LGALS1"", ""ensembl_id"": ""ENSG00000100097"", ""mean_gene_expr_value"": 6.1434783935546875}, {""gene_id"": ""HGNC:14966"", ""gene_label"": ""PXDN"", ""ensembl_id"": ""ENSG00000130508"", ""mean_gene_expr_value"": 13.186957359313965}, {""gene_id"": ""HGNC:2198"", ""gene_label"": ""COL1A2"", ""ensembl_id"": ""ENSG00000164692"", ""mean_gene_expr_value"": 42.44782638549805}, {""gene_id"": ""HGNC:6190"", ""gene_label"": ""JAK1"", ""ensembl_id"": ""ENSG00000162434"", ""mean_gene_expr_value"": 5.926087379455566}]"
D31.6_85,beta,PATO:0000384,UBERON:0001264,EFO:0010010,PATO:0000461,CL:0000169,unknown,HsapDv:0000153,NCBITaxon:9606,True,D31,cell,tissue,type B pancreatic cell,CEL-seq2,normal,Homo sapiens,male,pancreas,unknown,59-year-old human stage,79$S-j%#ED,cbaf2a53-1185-4056-a1e2-9fe26128eda5,5,27034.0,4731,23856.0,4432,1.0000000000000002,beta,0.9946991391084063,beta,Pancreas_L1,UBERON:0001264,AZ:0000399,type B pancreatic cell,CL:0000171,skos:exactMatch,"[{""gene_id"": ""HGNC:10816"", ""gene_label"": ""SCG5"", ""ensembl_id"": ""ENSG00000166922"", ""mean_gene_expr_value"": 13.806371688842773}, {""gene_id"": ""HGNC:9286"", ""gene_label"": ""PPP1R1A"", ""ensembl_id"": ""ENSG00000135447"", ""mean_gene_expr_value"": 4.174792289733887}, {""gene_id"": ""HGNC:20303"", ""gene_label"": ""SLC30A8"", ""ensembl_id"": ""ENSG00000164756"", ""mean_gene_expr_value"": 8.432409286499023}, {""gene_id"": ""HGNC:6408"", ""gene_label"": ""MAFB"", ""ensembl_id"": ""ENSG00000204103"", ""mean_gene_expr_value"": 5.972576141357422}, {""gene_id"": ""HGNC:12405"", ""gene_label"": ""TTR"", ""ensembl_id"": ""ENSG00000118271"", ""mean_gene_expr_value"": 221.20248413085938}, {""gene_id"": ""HGNC:4392"", ""gene_label"": ""GNAS"", ""ensembl_id"": ""ENSG00000087460"", ""mean_gene_expr_value"": 117.32992553710938}, {""gene_id"": ""HGNC:28906"", ""gene_label"": ""G6PC2"", ""ensembl_id"": ""ENSG00000152254"", ""mean_gene_expr_value"": 8.363158226013184}, {""gene_id"": ""HGNC:4191"", ""gene_label"": ""GCG"", ""ensembl_id"": ""ENSG00000115263"", ""mean_gene_expr_value"": 350.88671875}, {""gene_id"": ""HGNC:8744"", ""gene_label"": ""PCSK2"", ""ensembl_id"": ""ENSG00000125851"", ""mean_gene_expr_value"": 16.54875373840332}, {""gene_id"": ""HGNC:13707"", ""gene_label"": ""SCG3"", ""ensembl_id"": ""ENSG00000104112"", ""mean_gene_expr_value"": 4.083379745483398}]"
D31.6_86,acinar,PATO:0000384,UBERON:0001264,EFO:0010010,PATO:0000461,CL:0002064,unknown,HsapDv:0000153,NCBITaxon:9606,True,D31,cell,tissue,pancreatic acinar cell,CEL-seq2,normal,Homo sapiens,male,pancreas,unknown,59-year-old human stage,$miaMVJo%v,cbaf2a53-1185-4056-a1e2-9fe26128eda5,5,62684.0,5428,51623.0,5079,1.0000000000000002,acinar,0.9745998088548204,acinar,Pancreas_L1,UBERON:0001264,AZ:0000398,pancreatic acinar cell,CL:0002064,skos:exactMatch,"[{""gene_id"": ""HGNC:9951"", ""gene_label"": ""REG1A"", ""ensembl_id"": ""ENSG00000115386"", ""mean_gene_expr_value"": 279.2327575683594}, {""gene_id"": ""HGNC:11244"", ""gene_label"": ""SPINK1"", ""ensembl_id"": ""ENSG00000164266"", ""mean_gene_expr_value"": 66.08230590820312}, {""gene_id"": ""HGNC:1645"", ""gene_label"": ""CD24"", ""ensembl_id"": ""ENSG00000272398"", ""mean_gene_expr_value"": 33.436283111572266}, {""gene_id"": ""HGNC:10298"", ""gene_label"": ""RPL10"", ""ensembl_id"": ""ENSG00000147403"", ""mean_gene_expr_value"": 15.834513664245605}, {""gene_id"": ""HGNC:3189"", ""gene_label"": ""EEF1A1"", ""ensembl_id"": ""ENSG00000156508"", ""mean_gene_expr_value"": 65.23274230957031}, {""gene_id"": ""HGNC:976"", ""gene_label"": ""BCAT1"", ""ensembl_id"": ""ENSG00000060982"", ""mean_gene_expr_value"": 5.958406925201416}, {""gene_id"": ""HGNC:10385"", ""gene_label"": ""RPS12"", ""ensembl_id"": ""ENSG00000112306"", ""mean_gene_expr_value"": 20.28584098815918}, {""gene_id"": ""HGNC:9952"", ""gene_label"": ""REG1B"", ""ensembl_id"": ""ENSG00000172023"", ""mean_gene_expr_value"": 108.15310668945312}, {""gene_id"": ""HGNC:4627"", ""gene_label"": ""GSTA2"", ""ensembl_id"": ""ENSG00000244067"", ""mean_gene_expr_value"": 11.383185386657715}, {""gene_id"": ""HGNC:29789"", ""gene_label"": ""MTUS1"", ""ensembl_id"": ""ENSG00000129422"", ""mean_gene_expr_value"": 4.046902656555176}]"
D31.6_87,beta,PATO:0000384,UBERON:0001264,EFO:0010010,PATO:0000461,CL:0000169,unknown,HsapDv:0000153,NCBITaxon:9606,True,D31,cell,tissue,type B pancreatic cell,CEL-seq2,normal,Homo sapiens,male,pancreas,unknown,59-year-old human stage,6Jmdg&fz*(,cbaf2a53-1185-4056-a1e2-9fe26128eda5,5,33564.0,5144,29942.0,4801,0.9999999999999998,beta,0.9939039664658494,beta,Pancreas_L1,UBERON:0001264,AZ:0000399,type B pancreatic cell,CL:0000171,skos:exactMatch,"[{""gene_id"": ""HGNC:10816"", ""gene_label"": ""SCG5"", ""ensembl_id"": ""ENSG00000166922"", ""mean_gene_expr_value"": 13.806371688842773}, {""gene_id"": ""HGNC:9286"", ""gene_label"": ""PPP1R1A"", ""ensembl_id"": ""ENSG00000135447"", ""mean_gene_expr_value"": 4.174792289733887}, {""gene_id"": ""HGNC:20303"", ""gene_label"": ""SLC30A8"", ""ensembl_id"": ""ENSG00000164756"", ""mean_gene_expr_value"": 8.432409286499023}, {""gene_id"": ""HGNC:6408"", ""gene_label"": ""MAFB"", ""ensembl_id"": ""ENSG00000204103"", ""mean_gene_expr_value"": 5.972576141357422}, {""gene_id"": ""HGNC:12405"", ""gene_label"": ""TTR"", ""ensembl_id"": ""ENSG00000118271"", ""mean_gene_expr_value"": 221.20248413085938}, {""gene_id"": ""HGNC:4392"", ""gene_label"": ""GNAS"", ""ensembl_id"": ""ENSG00000087460"", ""mean_gene_expr_value"": 117.32992553710938}, {""gene_id"": ""HGNC:28906"", ""gene_label"": ""G6PC2"", ""ensembl_id"": ""ENSG00000152254"", ""mean_gene_expr_value"": 8.363158226013184}, {""gene_id"": ""HGNC:4191"", ""gene_label"": ""GCG"", ""ensembl_id"": ""ENSG00000115263"", ""mean_gene_expr_value"": 350.88671875}, {""gene_id"": ""HGNC:8744"", ""gene_label"": ""PCSK2"", ""ensembl_id"": ""ENSG00000125851"", ""mean_gene_expr_value"": 16.54875373840332}, {""gene_id"": ""HGNC:13707"", ""gene_label"": ""SCG3"", ""ensembl_id"": ""ENSG00000104112"", ""mean_gene_expr_value"": 4.083379745483398}]"
